"Time (s) Run #14","Angle, Ch P1 (rad) Run #14","Angle, Ch P2 (rad) Run #14","AngleAmp (rad) Run #14","DrivingFrequency (Hz) Run #14","freq (Hz) Run #14","AngVel (rad/s) Run #14","DriverAngleVel (rad/s) Run #14"
615.380,0.335,-0.064,,,,-1.8457,-2.4478
615.400,0.297,-0.115,,,,-1.9242,-2.4740
615.420,0.258,-0.163,,,,-2.0028,-2.4871
615.440,0.217,-0.214,,,,-2.0813,-2.4740
615.460,0.174,-0.264,,,,-2.1598,-2.4478
615.480,0.130,-0.311,,,,-2.2253,-2.4216
615.500,0.085,-0.360,,,,-2.2646,-2.3824
615.520,0.039,-0.408,,,,-2.2907,-2.3169
615.540,-0.006,-0.452,,,,-2.3169,-2.2515
615.560,-0.053,-0.496,,,,-2.3431,-2.2122
615.580,-0.101,-0.542,,,,-2.3431,-2.1860
615.600,-0.148,-0.584,,,,-2.3300,-2.1206
615.620,-0.193,-0.627,,,,-2.3169,-2.0289
615.640,-0.240,-0.666,,,,-2.3038,-1.9373
615.660,-0.286,-0.704,,,,-2.2777,-1.8457
615.680,-0.331,-0.740,,,,-2.2384,-1.7671
615.700,-0.375,-0.774,,,,-2.1991,-1.6624
615.720,-0.419,-0.807,,,,-2.1468,-1.5446
615.740,-0.462,-0.836,,,,-2.0682,-1.4137
615.760,-0.503,-0.864,,,,-1.9766,-1.2828
615.780,-0.540,-0.888,,,,-1.8850,-1.1650
615.800,-0.578,-0.909,,,,-1.7933,-1.0341
615.820,-0.613,-0.930,,,,-1.7017,-0.9032
615.840,-0.646,-0.946,,,,-1.5970,-0.7592
615.860,-0.677,-0.960,,,,-1.4923,-0.6152
615.880,-0.705,-0.971,,,,-1.3614,-0.4712
615.900,-0.732,-0.979,,,,-1.2174,-0.3272
615.920,-0.754,-0.983,,,,-1.0734,-0.1963
615.940,-0.774,-0.986,,,,-0.9294,-0.0524
615.960,-0.792,-0.986,,,,-0.7985,0.1047
615.980,-0.806,-0.982,,,,-0.6545,0.2618
616.000,-0.818,-0.975,,,,-0.4974,0.4058
616.020,-0.826,-0.966,,,,-0.3403,0.5367
616.040,-0.831,-0.953,,,,-0.1833,0.6676
616.060,-0.834,-0.939,,,,-0.0262,0.8116
616.080,-0.833,-0.922,,,,0.1309,0.9556
616.100,-0.828,-0.900,,,,0.2880,1.0996
616.120,-0.822,-0.878,,,,0.4320,1.2305
616.140,-0.811,-0.851,,,,0.5760,1.3483
616.160,-0.798,-0.823,,,,0.7199,1.4792
616.180,-0.782,-0.793,,,,0.8639,1.5970
616.200,-0.763,-0.759,,,,1.0079,1.7017
616.220,-0.741,-0.724,,,,1.1388,1.7933
616.240,-0.718,-0.688,,,,1.2566,1.8980
616.260,-0.691,-0.649,,,,1.3744,2.0159
616.280,-0.663,-0.606,,,,1.4923,2.0944
616.300,-0.631,-0.564,,,,1.6101,2.1598
616.320,-0.598,-0.522,,,,1.7148,2.2253
616.340,-0.562,-0.474,,,,1.8064,2.2907
616.360,-0.526,-0.429,,,,1.8980,2.3431
616.380,-0.487,-0.382,,,,1.9897,2.3824
616.400,-0.446,-0.333,,,,2.0682,2.4347
616.420,-0.404,-0.284,,,,2.1337,2.4609
616.440,-0.361,-0.234,,,,2.1860,2.4740
616.460,-0.316,-0.185,,,,2.2384,2.4740
616.480,-0.272,-0.135,,,,2.2777,2.4740
616.500,-0.225,-0.086,,,,2.3038,2.4740
616.520,-0.179,-0.036,,,,2.3169,2.4216
616.540,-0.132,0.013,,,,2.3169,2.3693
616.560,-0.086,0.057,,,,2.3169,2.3300
616.580,-0.039,0.105,,,,2.3169,2.3038
616.600,0.006,0.151,,,,2.3038,2.2384
616.620,0.053,0.195,,,,2.2646,2.1206
616.640,0.097,0.236,,,,2.2253,2.0289
616.660,0.141,0.275,,,,2.1860,1.9373
616.680,0.185,0.314,,,,2.1337,1.8326
616.700,0.228,0.349,,,,2.0551,1.7017
616.720,0.267,0.382,,,,1.9766,1.5708
616.740,0.306,0.412,,,,1.8980,1.4530
616.760,0.344,0.440,,,,1.8195,1.3090
616.780,0.379,0.465,,,,1.7148,1.1519
616.800,0.413,0.485,,,,1.6101,0.9817
616.820,0.443,0.504,,,,1.4923,0.8247
616.840,0.473,0.518,,,,1.3744,0.6676
616.860,0.498,0.531,,,,1.2566,0.4974
616.880,0.523,0.539,,,,1.1257,0.3142
616.900,0.543,0.543,,0.5155,0.5169,0.9948,0.1309
616.920,0.562,0.543,,,,0.8508,-0.0393
616.940,0.578,0.542,,,,0.7069,-0.2094
616.960,0.591,0.536,,,,0.5498,-0.3796
616.980,0.600,0.526,,,,0.4058,-0.5629
617.000,0.606,0.514,,,,0.2618,-0.7330
617.020,0.611,0.496,0.7102,,,0.1178,-0.9032
617.040,0.611,0.478,,,,-0.0262,-1.0603
617.060,0.609,0.454,,,,-0.1833,-1.2174
617.080,0.605,0.429,,,,-0.3272,-1.3614
617.100,0.595,0.399,,,,-0.4712,-1.4923
617.120,0.586,0.369,,,,-0.6152,-1.6232
617.140,0.572,0.335,,,,-0.7592,-1.7541
617.160,0.554,0.298,,,,-0.9032,-1.8850
617.180,0.536,0.259,,,,-1.0210,-1.9897
617.200,0.514,0.218,,,,-1.1388,-2.0813
617.220,0.490,0.176,,,,-1.2566,-2.1598
617.240,0.463,0.132,,,,-1.3744,-2.2384
617.260,0.435,0.086,,,,-1.4923,-2.3038
617.280,0.404,0.039,,,,-1.6101,-2.3562
617.300,0.371,-0.008,,,,-1.7148,-2.3955
617.320,0.335,-0.057,,,,-1.8064,-2.4347
617.340,0.298,-0.105,,,,-1.8850,-2.4609
617.360,0.259,-0.156,,,,-1.9635,-2.4740
617.380,0.220,-0.204,,,,-2.0420,-2.4740
617.400,0.178,-0.254,,,,-2.1075,-2.4478
617.420,0.135,-0.303,,,,-2.1598,-2.4086
617.440,0.091,-0.350,,,,-2.1991,-2.3693
617.460,0.047,-0.397,,,,-2.2384,-2.3300
617.480,0.002,-0.445,,,,-2.2777,-2.2646
617.500,-0.044,-0.489,,,,-2.3038,-2.1991
617.520,-0.091,-0.531,,,,-2.3169,-2.1598
617.540,-0.137,-0.575,,,,-2.3169,-2.1206
617.560,-0.184,-0.617,,,,-2.3038,-2.0551
617.580,-0.229,-0.657,,,,-2.2777,-1.9635
617.600,-0.275,-0.696,,,,-2.2384,-1.8719
617.620,-0.319,-0.732,,,,-2.1991,-1.7802
617.640,-0.363,-0.767,,,,-2.1598,-1.6755
617.660,-0.405,-0.800,,,,-2.1206,-1.5577
617.680,-0.448,-0.829,,,,-2.0551,-1.4399
617.700,-0.489,-0.856,,,,-1.9766,-1.3221
617.720,-0.526,-0.883,,,,-1.8850,-1.2043
617.740,-0.564,-0.905,,,,-1.8064,-1.0734
617.760,-0.598,-0.925,,,,-1.7148,-0.9294
617.780,-0.633,-0.942,,,,-1.6101,-0.7985
617.800,-0.663,-0.957,,,,-1.4923,-0.6545
617.820,-0.693,-0.969,,,,-1.3614,-0.5105
617.840,-0.718,-0.977,,,,-1.2435,-0.3665
617.860,-0.741,-0.983,,,,-1.1126,-0.2225
617.880,-0.763,-0.986,,,,-0.9817,-0.0785
617.900,-0.781,-0.986,,,,-0.8378,0.0654
617.920,-0.796,-0.983,,,,-0.6938,0.2094
617.940,-0.809,-0.979,,,,-0.5367,0.3534
617.960,-0.818,-0.969,,,,-0.3665,0.4974
617.980,-0.823,-0.958,,,,-0.2094,0.6414
618.000,-0.826,-0.944,,,,-0.0654,0.7854
618.020,-0.826,-0.927,,,,0.0654,0.9294
618.040,-0.823,-0.906,,,,0.2094,1.0603
618.060,-0.818,-0.884,,,,0.3665,1.1781
618.080,-0.809,-0.859,,,,0.5236,1.2959
618.100,-0.796,-0.833,,,,0.6676,1.4268
618.120,-0.782,-0.803,,,,0.7985,1.5577
618.140,-0.765,-0.770,,,,0.9425,1.6755
618.160,-0.745,-0.735,,,,1.0865,1.7933
618.180,-0.721,-0.699,,,,1.2043,1.8980
618.200,-0.696,-0.658,,,,1.3221,2.0028
618.220,-0.669,-0.619,,,,1.4399,2.0813
618.240,-0.638,-0.575,,,,1.5577,2.1468
618.260,-0.606,-0.533,,,,1.6624,2.2122
618.280,-0.572,-0.487,,,,1.7541,2.2646
618.300,-0.536,-0.441,,,,1.8457,2.3300
618.320,-0.498,-0.394,,,,1.9242,2.3824
618.340,-0.459,-0.346,,,,2.0159,2.4216
618.360,-0.418,-0.297,,,,2.0944,2.4478
618.380,-0.374,-0.248,,,,2.1598,2.4740
618.400,-0.331,-0.198,,,,2.2122,2.4871
618.420,-0.286,-0.148,,,,2.2515,2.4740
618.440,-0.240,-0.099,,,,2.2777,2.4478
618.460,-0.195,-0.050,,,,2.2907,2.4216
618.480,-0.149,-0.002,,,,2.3038,2.3955
618.500,-0.102,0.046,,,,2.3169,2.3562
618.520,-0.057,0.093,,,,2.3169,2.3038
618.540,-0.009,0.138,,,,2.2907,2.2384
618.560,0.036,0.182,,,,2.2646,2.1468
618.580,0.080,0.225,,,,2.2253,2.0551
618.600,0.126,0.264,,,,2.1860,1.9635
618.620,0.168,0.303,,,,2.1337,1.8719
618.640,0.210,0.339,,,,2.0813,1.7541
618.660,0.251,0.374,,,,2.0289,1.6101
618.680,0.292,0.404,,,,1.9504,1.4792
618.700,0.330,0.432,,,,1.8457,1.3483
618.720,0.366,0.459,,,,1.7410,1.2043
618.740,0.399,0.481,,,,1.6362,1.0341
618.760,0.432,0.500,,,,1.5315,0.8639
618.780,0.460,0.515,,,,1.4268,0.6938
618.800,0.489,0.528,,,,1.3090,0.5236
618.820,0.514,0.536,,,,1.1781,0.3534
618.840,0.536,0.542,,,,1.0341,0.1833
618.860,0.554,0.543,,0.5102,0.5148,0.8901,0.0131
618.880,0.572,0.542,,,,0.7461,-0.1571
618.900,0.584,0.537,,,,0.6021,-0.3142
618.920,0.595,0.529,,,,0.4581,-0.4843
618.940,0.603,0.518,,,,0.3272,-0.6676
618.960,0.608,0.503,,,,0.1833,-0.8378
618.980,0.611,0.484,0.7052,,,0.0262,-0.9817
619.000,0.609,0.463,,,,-0.1309,-1.1126
619.020,0.605,0.440,,,,-0.2749,-1.2566
619.040,0.598,0.413,,,,-0.4058,-1.4137
619.060,0.589,0.383,,,,-0.5498,-1.5577
619.080,0.576,0.350,,,,-0.6938,-1.6755
619.100,0.561,0.316,,,,-0.8378,-1.7802
619.120,0.543,0.280,,,,-0.9687,-1.8850
619.140,0.522,0.240,,,,-1.0996,-1.9897
619.160,0.500,0.199,,,,-1.2174,-2.0813
619.180,0.473,0.157,,,,-1.3352,-2.1598
619.200,0.446,0.113,,,,-1.4530,-2.2253
619.220,0.415,0.068,,,,-1.5577,-2.2777
619.240,0.383,0.022,,,,-1.6624,-2.3300
619.260,0.349,-0.025,,,,-1.7541,-2.3693
619.280,0.313,-0.074,,,,-1.8457,-2.3955
619.300,0.275,-0.121,,,,-1.9111,-2.4086
619.320,0.236,-0.170,,,,-1.9766,-2.4216
619.340,0.196,-0.218,,,,-2.0420,-2.4216
619.360,0.154,-0.267,,,,-2.1075,-2.3955
619.380,0.112,-0.314,,,,-2.1729,-2.3824
619.400,0.068,-0.361,,,,-2.2122,-2.3693
619.420,0.022,-0.410,,,,-2.2384,-2.3300
619.440,-0.022,-0.456,,,,-2.2515,-2.2646
619.460,-0.068,-0.500,,,,-2.2646,-2.1991
619.480,-0.113,-0.543,,,,-2.2777,-2.1598
619.500,-0.159,-0.586,,,,-2.2777,-2.1075
619.520,-0.204,-0.628,,,,-2.2646,-2.0420
619.540,-0.250,-0.668,,,,-2.2384,-1.9504
619.560,-0.294,-0.707,,,,-2.1991,-1.8457
619.580,-0.338,-0.741,,,,-2.1598,-1.7410
619.600,-0.380,-0.776,,,,-2.1075,-1.6362
619.620,-0.423,-0.807,,,,-2.0420,-1.5446
619.640,-0.462,-0.837,,,,-1.9766,-1.4268
619.660,-0.501,-0.866,,,,-1.9111,-1.2959
619.680,-0.539,-0.889,,,,-1.8326,-1.1519
619.700,-0.575,-0.911,,,,-1.7410,-1.0210
619.720,-0.608,-0.930,,,,-1.6493,-0.9032
619.740,-0.641,-0.947,,,,-1.5446,-0.7592
619.760,-0.671,-0.961,,,,-1.4268,-0.6021
619.780,-0.697,-0.971,,,,-1.2959,-0.4581
619.800,-0.723,-0.979,,,,-1.1650,-0.3272
619.820,-0.745,-0.985,,,,-1.0341,-0.1963
619.840,-0.763,-0.986,,,,-0.9032,-0.0393
619.860,-0.781,-0.986,,,,-0.7592,0.1178
619.880,-0.795,-0.982,,,,-0.6021,0.2618
619.900,-0.804,-0.975,,,,-0.4581,0.3927
619.920,-0.812,-0.966,,,,-0.3272,0.5236
619.940,-0.818,-0.955,,,,-0.1833,0.6807
619.960,-0.820,-0.939,,,,-0.0131,0.8378
619.980,-0.818,-0.920,,,,0.1440,0.9817
620.000,-0.814,-0.900,,,,0.2749,1.0996
620.020,-0.807,-0.877,,,,0.4058,1.2174
620.040,-0.798,-0.851,,,,0.5498,1.3483
620.060,-0.785,-0.823,,,,0.7069,1.4792
620.080,-0.770,-0.792,,,,0.8508,1.5970
620.100,-0.751,-0.759,,,,0.9817,1.7017
620.120,-0.730,-0.724,,,,1.0996,1.8195
620.140,-0.707,-0.686,,,,1.2174,1.9373
620.160,-0.682,-0.646,,,,1.3352,2.0159
620.180,-0.653,-0.605,,,,1.4530,2.0813
620.200,-0.624,-0.564,,,,1.5708,2.1468
620.220,-0.591,-0.518,,,,1.6755,2.2253
620.240,-0.556,-0.474,,,,1.7671,2.3038
620.260,-0.520,-0.427,,,,1.8457,2.3562
620.280,-0.482,-0.379,,,,1.9242,2.3955
620.300,-0.443,-0.331,,,,2.0028,2.4086
620.320,-0.402,-0.283,,,,2.0813,2.4347
620.340,-0.360,-0.234,,,,2.1468,2.4609
620.360,-0.316,-0.184,,,,2.1991,2.4740
620.380,-0.272,-0.135,,,,2.2384,2.4740
620.400,-0.226,-0.085,,,,2.2646,2.4609
620.420,-0.181,-0.036,,,,2.2777,2.4216
620.440,-0.135,0.013,,,,2.2777,2.3824
620.460,-0.090,0.058,,,,2.2777,2.3300
620.480,-0.044,0.107,,,,2.2777,2.2646
620.500,0.002,0.149,,,,2.2646,2.1860
620.520,0.047,0.193,,,,2.2384,2.1075
620.540,0.091,0.234,,,,2.1991,2.0420
620.560,0.135,0.275,,,,2.1468,1.9373
620.580,0.178,0.313,,,,2.0944,1.8195
620.600,0.218,0.347,,,,2.0420,1.6886
620.620,0.259,0.380,,,,1.9766,1.5708
620.640,0.298,0.410,,,,1.8980,1.4399
620.660,0.335,0.438,,,,1.8064,1.3090
620.680,0.371,0.462,,,,1.7148,1.1650
620.700,0.404,0.485,,,,1.6101,1.0079
620.720,0.435,0.503,,,,1.4923,0.8378
620.740,0.463,0.518,,,,1.3744,0.6545
620.760,0.490,0.529,,,,1.2566,0.4843
620.780,0.514,0.537,,,,1.1388,0.3142
620.800,0.536,0.542,,,,1.0079,0.1571
620.820,0.554,0.543,,0.5102,0.5122,0.8639,-0.0131
620.840,0.570,0.542,,,,0.7069,-0.1963
620.860,0.583,0.536,,,,0.5629,-0.3796
620.880,0.592,0.526,,,,0.4320,-0.5498
620.900,0.600,0.514,,,,0.3011,-0.7069
620.920,0.605,0.498,,,,0.1571,-0.8639
620.940,0.606,0.479,0.7025,,,0.0000,-1.0210
620.960,0.605,0.457,,,,-0.1571,-1.1781
620.980,0.600,0.432,,,,-0.3142,-1.3352
621.000,0.592,0.404,,,,-0.4581,-1.4792
621.020,0.581,0.372,,,,-0.5890,-1.6101
621.040,0.569,0.339,,,,-0.7199,-1.7279
621.060,0.553,0.303,,,,-0.8508,-1.8457
621.080,0.534,0.265,,,,-0.9817,-1.9635
621.100,0.514,0.225,,,,-1.0996,-2.0682
621.120,0.490,0.182,,,,-1.2174,-2.1468
621.140,0.465,0.138,,,,-1.3483,-2.2122
621.160,0.437,0.094,,,,-1.4661,-2.2777
621.180,0.405,0.047,,,,-1.5708,-2.3562
621.200,0.374,8.465E-15,,,,-1.6624,-2.4216
621.220,0.339,-0.050,,,,-1.7541,-2.4478
621.240,0.303,-0.099,,,,-1.8588,-2.4609
621.260,0.265,-0.148,,,,-1.9504,-2.4609
621.280,0.225,-0.198,,,,-2.0159,-2.4609
621.300,0.184,-0.247,,,,-2.0682,-2.4478
621.320,0.143,-0.295,,,,-2.1206,-2.4216
621.340,0.099,-0.344,,,,-2.1860,-2.3955
621.360,0.055,-0.391,,,,-2.2384,-2.3693
621.380,0.009,-0.438,,,,-2.2646,-2.3431
621.400,-0.036,-0.485,,,,-2.2777,-2.2907
621.420,-0.082,-0.531,,,,-2.2777,-2.2122
621.440,-0.127,-0.573,,,,-2.2777,-2.1337
621.460,-0.173,-0.616,,,,-2.2777,-2.0551
621.480,-0.218,-0.657,,,,-2.2777,-1.9766
621.500,-0.264,-0.694,,,,-2.2646,-1.8850
621.520,-0.309,-0.732,,,,-2.2253,-1.7802
621.540,-0.353,-0.767,,,,-2.1729,-1.6624
621.560,-0.396,-0.798,,,,-2.1206,-1.5446
621.580,-0.438,-0.828,,,,-2.0682,-1.4399
621.600,-0.479,-0.856,,,,-2.0028,-1.3221
621.620,-0.518,-0.881,,,,-1.9111,-1.1912
621.640,-0.556,-0.903,,,,-1.8195,-1.0603
621.660,-0.591,-0.924,,,,-1.7279,-0.9425
621.680,-0.625,-0.941,,,,-1.6362,-0.8116
621.700,-0.657,-0.957,,,,-1.5315,-0.6676
621.720,-0.686,-0.968,,,,-1.4006,-0.5236
621.740,-0.713,-0.977,,,,-1.2697,-0.3796
621.760,-0.737,-0.983,,,,-1.1388,-0.2356
621.780,-0.759,-0.986,,,,-1.0079,-0.0916
621.800,-0.778,-0.986,,,,-0.8639,0.0524
621.820,-0.793,-0.985,,,,-0.7069,0.2094
621.840,-0.806,-0.979,,,,-0.5629,0.3665
621.860,-0.815,-0.969,,,,-0.4189,0.5105
621.880,-0.823,-0.958,,,,-0.2749,0.6414
621.900,-0.826,-0.944,,,,-0.1178,0.7723
621.920,-0.828,-0.927,,,,0.0393,0.9032
621.940,-0.825,-0.908,,,,0.1963,1.0341
621.960,-0.820,-0.886,,,,0.3534,1.1781
621.980,-0.811,-0.861,,,,0.4974,1.3090
622.000,-0.800,-0.833,,,,0.6414,1.4268
622.020,-0.785,-0.804,,,,0.7723,1.5446
622.040,-0.768,-0.771,,,,0.9032,1.6624
622.060,-0.749,-0.737,,,,1.0341,1.7802
622.080,-0.727,-0.701,,,,1.1781,1.8719
622.100,-0.702,-0.661,,,,1.3221,1.9635
622.120,-0.674,-0.622,,,,1.4399,2.0551
622.140,-0.644,-0.580,,,,1.5315,2.1337
622.160,-0.613,-0.536,,,,1.6232,2.1991
622.180,-0.580,-0.492,,,,1.7279,2.2515
622.200,-0.543,-0.446,,,,1.8457,2.3169
622.220,-0.506,-0.399,,,,1.9504,2.3693
622.240,-0.465,-0.350,,,,2.0289,2.4086
622.260,-0.424,-0.303,,,,2.0813,2.4347
622.280,-0.382,-0.253,,,,2.1337,2.4609
622.300,-0.339,-0.204,,,,2.1991,2.4740
622.320,-0.294,-0.154,,,,2.2515,2.4609
622.340,-0.248,-0.105,,,,2.2777,2.4478
622.360,-0.203,-0.057,,,,2.2907,2.3955
622.380,-0.157,-0.008,,,,2.3169,2.3431
622.400,-0.110,0.036,,,,2.3300,2.3169
622.420,-0.063,0.083,,,,2.3169,2.2907
622.440,-0.017,0.130,,,,2.2907,2.2384
622.460,0.028,0.173,,,,2.2777,2.1337
622.480,0.074,0.215,,,,2.2515,2.0420
622.500,0.119,0.254,,,,2.1991,1.9635
622.520,0.162,0.294,,,,2.1468,1.8588
622.540,0.204,0.330,,,,2.0944,1.7541
622.560,0.247,0.363,,,,2.0289,1.6362
622.580,0.286,0.396,,,,1.9373,1.5184
622.600,0.324,0.424,,,,1.8457,1.3875
622.620,0.360,0.451,,,,1.7671,1.2305
622.640,0.394,0.474,,,,1.6755,1.0734
622.660,0.427,0.493,,,,1.5577,0.9032
622.680,0.457,0.511,,,,1.4268,0.7330
622.700,0.484,0.523,,,,1.3090,0.5760
622.720,0.509,0.533,,,,1.1912,0.4189
622.740,0.533,0.540,,,,1.0603,0.2618
622.760,0.551,0.543,,0.5155,0.5099,0.9163,0.0916
622.780,0.569,0.543,,,,0.7723,-0.0916
622.800,0.583,0.540,,,,0.6414,-0.2618
622.820,0.594,0.533,,,,0.4974,-0.4320
622.840,0.603,0.523,,,,0.3534,-0.6021
622.860,0.608,0.509,,,,0.1963,-0.7723
622.880,0.611,0.492,0.7127,,,0.0393,-0.9294
622.900,0.609,0.471,,,,-0.1047,-1.0603
622.920,0.606,0.449,,,,-0.2487,-1.2043
622.940,0.600,0.424,,,,-0.3927,-1.3614
622.960,0.591,0.394,,,,-0.5367,-1.5184
622.980,0.578,0.363,,,,-0.6676,-1.6493
623.000,0.564,0.328,,,,-0.7985,-1.7541
623.020,0.547,0.292,,,,-0.9294,-1.8457
623.040,0.526,0.254,,,,-1.0603,-1.9242
623.060,0.504,0.215,,,,-1.1912,-2.0159
623.080,0.479,0.174,,,,-1.3221,-2.1206
623.100,0.451,0.130,,,,-1.4399,-2.2122
623.120,0.421,0.085,,,,-1.5315,-2.2777
623.140,0.390,0.039,,,,-1.6232,-2.3300
623.160,0.357,-0.008,,,,-1.7148,-2.3824
623.180,0.320,-0.057,,,,-1.8064,-2.4216
623.200,0.284,-0.105,,,,-1.8850,-2.4478
623.220,0.245,-0.154,,,,-1.9635,-2.4609
623.240,0.206,-0.204,,,,-2.0420,-2.4609
623.260,0.163,-0.253,,,,-2.0944,-2.4347
623.280,0.121,-0.302,,,,-2.1337,-2.3955
623.300,0.079,-0.349,,,,-2.1729,-2.3824
623.320,0.035,-0.396,,,,-2.2253,-2.3562
623.340,-0.011,-0.445,,,,-2.2515,-2.3169
623.360,-0.057,-0.489,,,,-2.2515,-2.2515
623.380,-0.101,-0.534,,,,-2.2515,-2.1729
623.400,-0.146,-0.576,,,,-2.2646,-2.0944
623.420,-0.192,-0.617,,,,-2.2646,-2.0159
623.440,-0.237,-0.657,,,,-2.2384,-1.9504
623.460,-0.281,-0.696,,,,-2.1991,-1.8588
623.480,-0.325,-0.732,,,,-2.1598,-1.7541
623.500,-0.368,-0.765,,,,-2.1206,-1.6493
623.520,-0.410,-0.798,,,,-2.0682,-1.5446
623.540,-0.451,-0.828,,,,-2.0028,-1.4399
623.560,-0.490,-0.855,,,,-1.9242,-1.3221
623.580,-0.528,-0.881,,,,-1.8457,-1.1912
623.600,-0.564,-0.903,,,,-1.7541,-1.0603
623.620,-0.598,-0.922,,,,-1.6624,-0.9294
623.640,-0.630,-0.941,,,,-1.5577,-0.8116
623.660,-0.661,-0.955,,,,-1.4399,-0.6807
623.680,-0.688,-0.968,,,,-1.3221,-0.5367
623.700,-0.713,-0.977,,,,-1.2043,-0.3927
623.720,-0.737,-0.983,,,,-1.0865,-0.2356
623.740,-0.757,-0.986,,,,-0.9425,-0.0916
623.760,-0.774,-0.986,,,,-0.7854,0.0393
623.780,-0.789,-0.985,,,,-0.6414,0.1833
623.800,-0.800,-0.980,,,,-0.4974,0.3403
623.820,-0.809,-0.971,,,,-0.3534,0.4843
623.840,-0.814,-0.960,,,,-0.2094,0.6152
623.860,-0.817,-0.947,,,,-0.0654,0.7461
623.880,-0.817,-0.930,,,,0.0785,0.8901
623.900,-0.814,-0.911,,,,0.2356,1.0341
623.920,-0.807,-0.889,,,,0.3796,1.1650
623.940,-0.798,-0.864,,,,0.5105,1.2959
623.960,-0.787,-0.837,,,,0.6414,1.4137
623.980,-0.773,-0.807,,,,0.7854,1.5184
624.000,-0.756,-0.776,,,,0.9294,1.6362
624.020,-0.735,-0.743,,,,1.0603,1.7541
624.040,-0.713,-0.705,,,,1.1781,1.8588
624.060,-0.688,-0.668,,,,1.2828,1.9504
624.080,-0.661,-0.628,,,,1.3875,2.0420
624.100,-0.633,-0.586,,,,1.5053,2.1337
624.120,-0.602,-0.542,,,,1.6232,2.1991
624.140,-0.567,-0.498,,,,1.7279,2.2515
624.160,-0.533,-0.452,,,,1.8064,2.3038
624.180,-0.495,-0.405,,,,1.8850,2.3562
624.200,-0.457,-0.358,,,,1.9635,2.3955
624.220,-0.416,-0.309,,,,2.0289,2.4347
624.240,-0.375,-0.261,,,,2.0944,2.4609
624.260,-0.333,-0.210,,,,2.1468,2.4740
624.280,-0.289,-0.162,,,,2.1991,2.4740
624.300,-0.245,-0.112,,,,2.2253,2.4740
624.320,-0.199,-0.063,,,,2.2384,2.4609
624.340,-0.156,-0.013,,,,2.2515,2.4086
624.360,-0.110,0.035,,,,2.2646,2.3693
624.380,-0.064,0.080,,,,2.2646,2.3169
624.400,-0.019,0.129,,,,2.2384,2.2515
624.420,0.025,0.171,,,,2.2122,2.1598
624.440,0.069,0.214,,,,2.1860,2.0682
624.460,0.113,0.254,,,,2.1598,1.9897
624.480,0.156,0.294,,,,2.1206,1.8980
624.500,0.198,0.330,,,,2.0551,1.7933
624.520,0.239,0.366,,,,1.9766,1.6624
624.540,0.276,0.397,,,,1.8980,1.5184
624.560,0.314,0.426,,,,1.8326,1.3744
624.580,0.350,0.452,,,,1.7541,1.2305
624.600,0.385,0.476,,,,1.6493,1.0734
624.620,0.416,0.495,,,,1.5315,0.9032
624.640,0.446,0.512,,,,1.4137,0.7330
624.660,0.473,0.525,,,,1.3090,0.5629
624.680,0.498,0.534,,,,1.1912,0.3927
624.700,0.522,0.540,,,,1.0603,0.2356
624.720,0.540,0.543,,0.5102,0.5078,0.9163,0.0654
624.740,0.558,0.543,,,,0.7854,-0.1178
624.760,0.572,0.539,,,,0.6545,-0.3011
624.780,0.584,0.531,,,,0.5105,-0.4712
624.800,0.592,0.520,,,,0.3665,-0.6414
624.820,0.598,0.506,,,,0.2225,-0.8116
624.840,0.602,0.487,0.7004,,,0.0785,-0.9817
624.860,0.602,0.467,,,,-0.0785,-1.1388
624.880,0.598,0.441,,,,-0.2225,-1.2828
624.900,0.592,0.415,,,,-0.3534,-1.4137
624.920,0.584,0.385,,,,-0.4974,-1.5446
624.940,0.573,0.353,,,,-0.6414,-1.6755
624.960,0.558,0.317,,,,-0.7854,-1.7933
624.980,0.542,0.281,,,,-0.9163,-1.8980
625.000,0.522,0.242,,,,-1.0341,-2.0028
625.020,0.500,0.201,,,,-1.1519,-2.1206
625.040,0.476,0.157,,,,-1.2697,-2.1991
625.060,0.449,0.112,,,,-1.4006,-2.2515
625.080,0.419,0.068,,,,-1.5184,-2.3038
625.100,0.388,0.020,,,,-1.6232,-2.3562
625.120,0.355,-0.028,,,,-1.7148,-2.4086
625.140,0.319,-0.075,,,,-1.8064,-2.4347
625.160,0.283,-0.126,,,,-1.8850,-2.4609
625.180,0.243,-0.174,,,,-1.9504,-2.4609
625.200,0.204,-0.225,,,,-2.0289,-2.4478
625.220,0.163,-0.272,,,,-2.0944,-2.4347
625.240,0.119,-0.322,,,,-2.1598,-2.4086
625.260,0.077,-0.369,,,,-2.1991,-2.3824
625.280,0.031,-0.416,,,,-2.2253,-2.3431
625.300,-0.013,-0.463,,,,-2.2515,-2.3038
625.320,-0.058,-0.509,,,,-2.2777,-2.2384
625.340,-0.104,-0.553,,,,-2.3038,-2.1598
625.360,-0.151,-0.595,,,,-2.3038,-2.0813
625.380,-0.196,-0.636,,,,-2.2777,-2.0028
625.400,-0.242,-0.675,,,,-2.2515,-1.9111
625.420,-0.286,-0.713,,,,-2.2253,-1.8195
625.440,-0.331,-0.748,,,,-2.1860,-1.7148
625.460,-0.374,-0.782,,,,-2.1468,-1.6101
625.480,-0.416,-0.812,,,,-2.0944,-1.5053
625.500,-0.459,-0.842,,,,-2.0289,-1.3875
