"Time (s) Run #16","Angle, Ch P1 (rad) Run #16","Angle, Ch P2 (rad) Run #16","AngleAmp (rad) Run #16","DrivingFrequency (Hz) Run #16","freq (Hz) Run #16","AngVel (rad/s) Run #16","DriverAngleVel (rad/s) Run #16"
944.520,-0.251,0.203,,,,-0.2880,-0.6938
944.540,-0.256,0.188,,,,-0.2880,-0.6807
944.560,-0.262,0.176,,,,-0.2880,-0.6807
944.580,-0.269,0.162,,,,-0.2880,-0.6938
944.600,-0.273,0.148,,,,-0.2749,-0.6938
944.620,-0.280,0.134,,,,-0.2749,-0.6676
944.640,-0.284,0.121,,,,-0.2749,-0.6545
944.660,-0.291,0.108,,,,-0.2749,-0.6414
944.680,-0.295,0.094,,,,-0.2749,-0.6414
944.700,-0.302,0.083,,,,-0.2749,-0.6414
944.720,-0.306,0.069,,,,-0.2749,-0.6414
944.740,-0.313,0.057,,,,-0.2618,-0.6283
944.760,-0.317,0.044,,,,-0.2618,-0.6021
944.780,-0.322,0.033,,,,-0.2618,-0.5890
944.800,-0.328,0.020,,,,-0.2618,-0.5760
944.820,-0.333,0.009,,,,-0.2487,-0.5629
944.840,-0.338,-0.002,,,,-0.2356,-0.5498
944.860,-0.342,-0.013,,,,-0.2356,-0.5498
944.880,-0.347,-0.024,,,,-0.2487,-0.5498
944.900,-0.352,-0.035,,,,-0.2618,-0.5367
944.920,-0.358,-0.046,,,,-0.2487,-0.5105
944.940,-0.363,-0.055,,,,-0.2225,-0.4843
944.960,-0.366,-0.064,,,,-0.2094,-0.4712
944.980,-0.371,-0.074,,,,-0.2225,-0.4712
945.000,-0.375,-0.083,,,,-0.2356,-0.4581
945.020,-0.380,-0.093,,,,-0.2356,-0.4451
945.040,-0.385,-0.101,,,,-0.2225,-0.4451
945.060,-0.390,-0.110,,,,-0.2094,-0.4451
945.080,-0.393,-0.119,,,,-0.1963,-0.4320
945.100,-0.397,-0.127,,,,-0.1963,-0.4058
945.120,-0.401,-0.135,,,,-0.1963,-0.3796
945.140,-0.405,-0.143,,,,-0.1833,-0.3534
945.160,-0.408,-0.149,,,,-0.1702,-0.3403
945.180,-0.412,-0.156,,,,-0.1571,-0.3403
945.200,-0.415,-0.163,,,,-0.1571,-0.3403
945.220,-0.418,-0.170,,,,-0.1571,-0.3272
945.240,-0.421,-0.176,,,,-0.1571,-0.3142
945.260,-0.424,-0.182,,,,-0.1571,-0.3011
945.280,-0.427,-0.188,,,,-0.1440,-0.2749
945.300,-0.430,-0.193,,,,-0.1309,-0.2487
945.320,-0.432,-0.198,,,,-0.1178,-0.2356
945.340,-0.435,-0.203,,,,-0.1047,-0.2356
945.360,-0.437,-0.207,,,,-0.1047,-0.2225
945.380,-0.438,-0.212,,,,-0.1047,-0.2094
945.400,-0.441,-0.215,,,,-0.1047,-0.1963
945.420,-0.443,-0.220,,,,-0.0916,-0.1833
945.440,-0.445,-0.223,,,,-0.0654,-0.1571
945.460,-0.446,-0.226,,,,-0.0524,-0.1309
945.480,-0.446,-0.228,,,,-0.0393,-0.1178
945.500,-0.448,-0.231,,,,-0.0393,-0.1178
945.520,-0.448,-0.232,,,,-0.0393,-0.1047
945.540,-0.449,-0.236,,,,-0.0262,-0.0785
945.560,-0.449,-0.236,,,,-0.0262,-0.0654
945.580,-0.449,-0.237,,,,-0.0262,-0.0524
945.600,-0.451,-0.239,,,,-0.0262,-0.0393
945.620,-0.451,-0.239,,,,-0.0131,-0.0131
945.640,-0.451,-0.239,,,,0.0131,0.0000
945.660,-0.451,-0.239,,,,0.0262,0.0000
945.680,-0.449,-0.239,,,,0.0262,0.0131
945.700,-0.449,-0.239,,,,0.0131,0.0262
945.720,-0.449,-0.237,,,,0.0131,0.0393
945.740,-0.449,-0.237,,,,0.0262,0.0654
945.760,-0.448,-0.236,,,,0.0262,0.0916
945.780,-0.448,-0.232,,,,0.0262,0.1047
945.800,-0.448,-0.231,,,,0.0262,0.1047
945.820,-0.446,-0.229,,,,0.0393,0.1178
945.840,-0.446,-0.226,,,,0.0393,0.1440
945.860,-0.445,-0.223,,,,0.0393,0.1702
945.880,-0.445,-0.220,,,,0.0393,0.1833
945.900,-0.443,-0.215,,,,0.0393,0.1963
945.920,-0.443,-0.212,,,,0.0524,0.2094
945.940,-0.441,-0.207,,,,0.0524,0.2225
945.960,-0.440,-0.203,,,,0.0524,0.2356
945.980,-0.440,-0.198,,,,0.0524,0.2487
946.000,-0.438,-0.193,,,,0.0654,0.2749
946.020,-0.437,-0.187,,,,0.0654,0.2880
946.040,-0.435,-0.181,,,,0.0524,0.2880
946.060,-0.435,-0.176,,,,0.0524,0.2880
946.080,-0.434,-0.170,,,,0.0654,0.3142
946.100,-0.432,-0.163,,,,0.0785,0.3403
946.120,-0.430,-0.156,,,,0.0785,0.3534
946.140,-0.429,-0.149,,,,0.0916,0.3665
946.160,-0.427,-0.141,,,,0.1047,0.3796
946.180,-0.424,-0.134,,,,0.1047,0.3927
946.200,-0.423,-0.126,,,,0.1047,0.3927
946.220,-0.421,-0.118,,,,0.1047,0.4058
946.240,-0.418,-0.110,,,,0.1178,0.4189
946.260,-0.416,-0.101,,,,0.1309,0.4320
946.280,-0.413,-0.093,,,,0.1440,0.4581
946.300,-0.410,-0.083,,,,0.1571,0.4843
946.320,-0.407,-0.072,,,,0.1571,0.4974
946.340,-0.404,-0.063,,,,0.1571,0.4974
946.360,-0.401,-0.053,,,,0.1571,0.5105
946.380,-0.397,-0.042,,,,0.1702,0.5236
946.400,-0.394,-0.031,,,,0.1963,0.5236
946.420,-0.390,-0.022,,,,0.2094,0.5236
946.440,-0.385,-0.011,,,,0.2094,0.5367
946.460,-0.382,-1.041E-14,,,,0.2094,0.5629
946.480,-0.377,0.011,,,,0.2225,0.5760
946.500,-0.372,0.024,,,,0.2356,0.5890
946.520,-0.368,0.035,,,,0.2356,0.6021
946.540,-0.363,0.047,,,,0.2487,0.6021
946.560,-0.358,0.060,,,,0.2618,0.6021
946.580,-0.352,0.071,,,,0.2749,0.6021
946.600,-0.347,0.083,,,,0.2880,0.6283
946.620,-0.341,0.096,,,,0.2880,0.6545
946.640,-0.335,0.110,,,,0.2880,0.6676
946.660,-0.330,0.123,,,,0.2880,0.6676
946.680,-0.324,0.137,,,,0.3142,0.6676
946.700,-0.317,0.149,,,,0.3403,0.6676
946.720,-0.309,0.163,,,,0.3403,0.6676
946.740,-0.303,0.176,,,,0.3272,0.6938
946.760,-0.297,0.190,,,,0.3272,0.7199
946.780,-0.291,0.206,,,,0.3403,0.7330
946.800,-0.283,0.220,,,,0.3534,0.7199
946.820,-0.276,0.234,,,,0.3534,0.7199
946.840,-0.269,0.248,,,,0.3534,0.7330
946.860,-0.262,0.264,,,,0.3534,0.7330
946.880,-0.254,0.278,,,,0.3534,0.7330
946.900,-0.248,0.292,,,,0.3665,0.7461
946.920,-0.240,0.308,,,,0.3796,0.7723
946.940,-0.232,0.324,,,,0.3927,0.7723
946.960,-0.225,0.339,,,,0.3927,0.7592
946.980,-0.217,0.353,,,,0.3927,0.7592
947.000,-0.209,0.369,,,,0.3796,0.7723
947.020,-0.201,0.385,,,,0.3665,0.7723
947.040,-0.195,0.401,,,,0.3665,0.7723
947.060,-0.187,0.415,,,,0.3796,0.7854
947.080,-0.179,0.432,,,,0.3927,0.7985
947.100,-0.171,0.448,,,,0.3796,0.7985
947.120,-0.163,0.463,,,,0.3665,0.7854
947.140,-0.157,0.479,,,,0.3665,0.7854
947.160,-0.149,0.495,,,,0.3665,0.7723
947.180,-0.141,0.511,,,,0.3665,0.7723
947.200,-0.135,0.525,,,,0.3665,0.7854
947.220,-0.127,0.542,,,,0.3665,0.7985
947.240,-0.119,0.558,,,,0.3665,0.8116
947.260,-0.113,0.573,,,,0.3534,0.7985
947.280,-0.105,0.591,,,,0.3534,0.7985
947.300,-0.099,0.605,,,,0.3534,0.7985
947.320,-0.091,0.622,,,,0.3534,0.7985
947.340,-0.085,0.638,,,,0.3534,0.7854
947.360,-0.077,0.653,,,,0.3403,0.7723
947.380,-0.071,0.668,,,,0.3403,0.7854
947.400,-0.064,0.685,,,,0.3403,0.8116
947.420,-0.057,0.701,,,,0.3403,0.8116
947.440,-0.050,0.718,,,,0.3272,0.7985
947.460,-0.044,0.732,,,,0.3272,0.7854
947.480,-0.038,0.749,,,,0.3403,0.7592
947.500,-0.030,0.763,,,,0.3403,0.7461
947.520,-0.024,0.778,,,,0.3272,0.7461
947.540,-0.017,0.793,,,,0.3142,0.7723
947.560,-0.011,0.809,,,,0.3142,0.7723
947.580,-0.005,0.825,,,,0.3142,0.7461
947.600,0.002,0.839,,,,0.3142,0.7330
947.620,0.008,0.853,,,,0.3142,0.7330
947.640,0.014,0.869,,,,0.3142,0.7330
947.660,0.020,0.883,,,,0.3142,0.7069
947.680,0.027,0.897,,,,0.3142,0.6938
947.700,0.033,0.909,,,,0.3142,0.7069
947.720,0.039,0.925,,,,0.3011,0.7069
947.740,0.046,0.939,,,,0.2880,0.6938
947.760,0.050,0.952,,,,0.2880,0.6807
947.780,0.057,0.966,,,,0.3011,0.6807
947.800,0.063,0.980,,,,0.3142,0.6676
947.820,0.069,0.993,,,,0.3011,0.6414
947.840,0.075,1.005,,,,0.2880,0.6283
947.860,0.080,1.018,,,,0.2880,0.6283
947.880,0.086,1.030,,,,0.2880,0.6283
947.900,0.093,1.043,,,,0.2880,0.6152
947.920,0.097,1.056,,,,0.2749,0.6021
947.940,0.104,1.067,,,,0.2749,0.5890
947.960,0.108,1.079,,,,0.2749,0.5760
947.980,0.115,1.090,,,,0.2749,0.5629
948.000,0.119,1.101,,,,0.2749,0.5367
948.020,0.126,1.112,,,,0.2618,0.5236
948.040,0.130,1.122,,,,0.2618,0.5105
948.060,0.135,1.133,,,,0.2618,0.4974
948.080,0.141,1.142,,,,0.2618,0.4843
948.100,0.146,1.151,,,,0.2487,0.4712
948.120,0.151,1.161,,,,0.2356,0.4581
948.140,0.156,1.170,,,,0.2356,0.4451
948.160,0.160,1.178,,,,0.2356,0.4320
948.180,0.165,1.188,,,,0.2356,0.4189
948.200,0.170,1.195,,,,0.2225,0.4058
948.220,0.174,1.203,,,,0.2094,0.3796
948.240,0.178,1.211,,,,0.1963,0.3665
948.260,0.182,1.217,,,,0.1963,0.3534
948.280,0.185,1.225,,,,0.1963,0.3403
948.300,0.190,1.232,,,,0.1833,0.3272
948.320,0.193,1.238,,,,0.1702,0.3011
948.340,0.196,1.244,,,,0.1571,0.2880
948.360,0.199,1.249,,,,0.1571,0.2749
948.380,0.203,1.255,,,,0.1571,0.2618
948.400,0.206,1.260,,,,0.1440,0.2487
948.420,0.209,1.264,,,,0.1309,0.2225
948.440,0.210,1.269,,,,0.1178,0.1963
948.460,0.214,1.272,,,,0.1178,0.1702
948.480,0.215,1.275,,,,0.1178,0.1571
948.500,0.218,1.279,,,,0.1047,0.1571
948.520,0.220,1.282,,,,0.0916,0.1440
948.540,0.221,1.285,,,,0.0785,0.1178
948.560,0.223,1.286,,,,0.0654,0.0916
948.580,0.225,1.288,,,,0.0524,0.0785
948.600,0.225,1.290,,,,0.0524,0.0654
948.620,0.226,1.291,,0.1667,0.1655,0.0524,0.0393
948.640,0.228,1.291,,,,0.0393,0.0131
948.660,0.228,1.291,,,,0.0262,0.0000
948.680,0.228,1.291,,,,0.0262,0.0000
948.700,0.229,1.291,0.3526,,,0.0262,-0.0131
948.720,0.229,1.291,,,,0.0131,-0.0393
948.740,0.229,1.290,,,,-0.0131,-0.0654
948.760,0.229,1.288,,,,-0.0262,-0.0785
948.780,0.228,1.286,,,,-0.0262,-0.0916
948.800,0.228,1.285,,,,-0.0262,-0.1178
948.820,0.228,1.282,,,,-0.0262,-0.1440
948.840,0.226,1.279,,,,-0.0393,-0.1571
948.860,0.226,1.275,,,,-0.0524,-0.1571
948.880,0.225,1.272,,,,-0.0524,-0.1702
948.900,0.223,1.269,,,,-0.0524,-0.1963
948.920,0.223,1.264,,,,-0.0524,-0.2225
948.940,0.221,1.260,,,,-0.0654,-0.2356
948.960,0.220,1.255,,,,-0.0785,-0.2487
948.980,0.218,1.250,,,,-0.0785,-0.2749
949.000,0.217,1.244,,,,-0.0916,-0.3011
949.020,0.215,1.238,,,,-0.1047,-0.3142
949.040,0.212,1.232,,,,-0.1178,-0.3142
949.060,0.210,1.225,,,,-0.1178,-0.3142
949.080,0.207,1.219,,,,-0.1178,-0.3272
949.100,0.206,1.213,,,,-0.1309,-0.3534
949.120,0.203,1.205,,,,-0.1309,-0.3927
949.140,0.199,1.197,,,,-0.1309,-0.4189
949.160,0.198,1.188,,,,-0.1309,-0.4189
949.180,0.195,1.180,,,,-0.1440,-0.4189
949.200,0.192,1.172,,,,-0.1702,-0.4320
949.220,0.188,1.162,,,,-0.1833,-0.4581
949.240,0.184,1.153,,,,-0.1963,-0.4712
949.260,0.181,1.144,,,,-0.1963,-0.4843
949.280,0.176,1.134,,,,-0.1963,-0.4974
949.300,0.173,1.123,,,,-0.1963,-0.5105
949.320,0.168,1.114,,,,-0.1963,-0.5236
949.340,0.165,1.103,,,,-0.2094,-0.5367
949.360,0.160,1.092,,,,-0.2225,-0.5498
949.380,0.156,1.081,,,,-0.2487,-0.5498
949.400,0.151,1.070,,,,-0.2618,-0.5498
949.420,0.145,1.059,,,,-0.2618,-0.5629
949.440,0.140,1.048,,,,-0.2618,-0.5890
949.460,0.135,1.035,,,,-0.2618,-0.6152
949.480,0.129,1.023,,,,-0.2749,-0.6283
949.500,0.124,1.010,,,,-0.2749,-0.6283
949.520,0.118,0.997,,,,-0.2749,-0.6283
949.540,0.113,0.985,,,,-0.2880,-0.6283
949.560,0.107,0.972,,,,-0.3011,-0.6283
949.580,0.101,0.960,,,,-0.3142,-0.6414
949.600,0.094,0.947,,,,-0.3142,-0.6676
949.620,0.088,0.933,,,,-0.3272,-0.6938
949.640,0.082,0.919,,,,-0.3403,-0.7069
949.660,0.074,0.905,,,,-0.3403,-0.7069
949.680,0.068,0.891,,,,-0.3403,-0.7069
949.700,0.061,0.877,,,,-0.3403,-0.7069
949.720,0.053,0.862,,,,-0.3534,-0.6938
949.740,0.047,0.848,,,,-0.3534,-0.6938
949.760,0.039,0.836,,,,-0.3534,-0.7069
949.780,0.033,0.820,,,,-0.3534,-0.7330
949.800,0.025,0.806,,,,-0.3534,-0.7461
949.820,0.019,0.790,,,,-0.3534,-0.7461
949.840,0.011,0.776,,,,-0.3534,-0.7461
949.860,0.005,0.760,,,,-0.3665,-0.7461
949.880,-0.003,0.746,,,,-0.3665,-0.7461
949.900,-0.011,0.730,,,,-0.3665,-0.7461
949.920,-0.017,0.716,,,,-0.3665,-0.7592
949.940,-0.025,0.701,,,,-0.3665,-0.7723
949.960,-0.033,0.685,,,,-0.3665,-0.7854
949.980,-0.039,0.669,,,,-0.3665,-0.7854
950.000,-0.047,0.653,,,,-0.3665,-0.7854
950.020,-0.055,0.638,,,,-0.3665,-0.7854
950.040,-0.061,0.622,,,,-0.3665,-0.7723
950.060,-0.069,0.606,,,,-0.3665,-0.7592
950.080,-0.077,0.592,,,,-0.3665,-0.7592
950.100,-0.083,0.576,,,,-0.3534,-0.7723
950.120,-0.091,0.561,,,,-0.3534,-0.7854
950.140,-0.097,0.545,,,,-0.3534,-0.7854
950.160,-0.105,0.529,,,,-0.3534,-0.7985
950.180,-0.112,0.514,,,,-0.3534,-0.7985
950.200,-0.119,0.496,,,,-0.3534,-0.7723
950.220,-0.126,0.482,,,,-0.3534,-0.7461
950.240,-0.134,0.468,,,,-0.3403,-0.7461
950.260,-0.140,0.452,,,,-0.3403,-0.7723
950.280,-0.146,0.437,,,,-0.3403,-0.7854
950.300,-0.154,0.421,,,,-0.3403,-0.7723
950.320,-0.160,0.405,,,,-0.3272,-0.7592
950.340,-0.167,0.391,,,,-0.3272,-0.7461
950.360,-0.173,0.375,,,,-0.3403,-0.7461
950.380,-0.181,0.361,,,,-0.3403,-0.7461
950.400,-0.187,0.346,,,,-0.3272,-0.7461
950.420,-0.193,0.331,,,,-0.3142,-0.7461
950.440,-0.199,0.316,,,,-0.3272,-0.7461
950.460,-0.206,0.302,,,,-0.3403,-0.7461
950.480,-0.214,0.286,,,,-0.3403,-0.7330
950.500,-0.220,0.272,,,,-0.3272,-0.7199
950.520,-0.226,0.258,,,,-0.3142,-0.6938
950.540,-0.232,0.243,,,,-0.3142,-0.6807
950.560,-0.239,0.231,,,,-0.3011,-0.6807
950.580,-0.245,0.217,,,,-0.2880,-0.7069
950.600,-0.250,0.203,,,,-0.2880,-0.7199
950.620,-0.256,0.187,,,,-0.2880,-0.7069
950.640,-0.262,0.174,,,,-0.2880,-0.6807
950.660,-0.267,0.160,,,,-0.2749,-0.6676
950.680,-0.273,0.148,,,,-0.2749,-0.6545
950.700,-0.278,0.134,,,,-0.2749,-0.6283
950.720,-0.284,0.123,,,,-0.2749,-0.6152
950.740,-0.289,0.110,,,,-0.2749,-0.6283
950.760,-0.295,0.097,,,,-0.2618,-0.6545
950.780,-0.300,0.083,,,,-0.2618,-0.6414
950.800,-0.305,0.071,,,,-0.2618,-0.6152
950.820,-0.311,0.060,,,,-0.2618,-0.5890
950.840,-0.316,0.047,,,,-0.2618,-0.5760
950.860,-0.320,0.036,,,,-0.2618,-0.5629
950.880,-0.327,0.025,,,,-0.2618,-0.5498
950.900,-0.331,0.014,,,,-0.2487,-0.5498
950.920,-0.336,0.003,,,,-0.2356,-0.5498
950.940,-0.341,-0.008,,,,-0.2356,-0.5367
950.960,-0.346,-0.019,,,,-0.2356,-0.5236
950.980,-0.350,-0.028,,,,-0.2356,-0.5105
951.000,-0.355,-0.039,,,,-0.2356,-0.4974
951.020,-0.360,-0.049,,,,-0.2356,-0.4843
951.040,-0.364,-0.058,,,,-0.2356,-0.4712
951.060,-0.369,-0.068,,,,-0.2356,-0.4712
951.080,-0.374,-0.077,,,,-0.2225,-0.4581
951.100,-0.379,-0.086,,,,-0.2094,-0.4451
951.120,-0.382,-0.094,,,,-0.2094,-0.4320
951.140,-0.386,-0.104,,,,-0.2094,-0.4189
951.160,-0.391,-0.112,,,,-0.2094,-0.4058
951.180,-0.394,-0.119,,,,-0.1963,-0.3927
951.200,-0.399,-0.127,,,,-0.1833,-0.3927
951.220,-0.402,-0.135,,,,-0.1702,-0.3796
951.240,-0.405,-0.143,,,,-0.1702,-0.3665
951.260,-0.408,-0.149,,,,-0.1833,-0.3403
951.280,-0.413,-0.157,,,,-0.1702,-0.3272
951.300,-0.416,-0.162,,,,-0.1440,-0.3142
951.320,-0.418,-0.170,,,,-0.1309,-0.3011
951.340,-0.421,-0.174,,,,-0.1440,-0.3011
951.360,-0.424,-0.181,,,,-0.1440,-0.2880
951.380,-0.427,-0.187,,,,-0.1309,-0.2749
951.400,-0.429,-0.192,,,,-0.1178,-0.2487
951.420,-0.432,-0.196,,,,-0.1047,-0.2356
951.440,-0.434,-0.201,,,,-0.0916,-0.2356
951.460,-0.435,-0.206,,,,-0.0785,-0.2225
951.480,-0.437,-0.210,,,,-0.0785,-0.1963
951.500,-0.438,-0.214,,,,-0.0785,-0.1833
951.520,-0.440,-0.217,,,,-0.0785,-0.1702
951.540,-0.441,-0.221,,,,-0.0785,-0.1571
951.560,-0.443,-0.223,,,,-0.0654,-0.1440
951.580,-0.445,-0.226,,,,-0.0524,-0.1309
951.600,-0.445,-0.229,,,,-0.0393,-0.1309
951.620,-0.446,-0.231,,,,-0.0393,-0.1178
951.640,-0.446,-0.234,,,,-0.0393,-0.1047
951.660,-0.448,-0.236,,,,-0.0262,-0.0785
951.680,-0.448,-0.237,,,,-0.0131,-0.0524
951.700,-0.448,-0.237,,,,0.0000,-0.0393
951.720,-0.448,-0.239,,,,0.0000,-0.0262
951.740,-0.448,-0.239,,,,0.0000,-0.0131
951.760,-0.448,-0.239,,,,0.0000,0.0000
951.780,-0.448,-0.239,,,,0.0000,0.0000
951.800,-0.448,-0.239,,,,0.0131,0.0131
951.820,-0.448,-0.239,,,,0.0262,0.0262
951.840,-0.446,-0.237,,,,0.0262,0.0393
951.860,-0.446,-0.237,,,,0.0131,0.0524
951.880,-0.446,-0.236,,,,0.0131,0.0785
951.900,-0.446,-0.234,,,,0.0262,0.1047
951.920,-0.445,-0.231,,,,0.0262,0.1178
951.940,-0.445,-0.229,,,,0.0262,0.1309
951.960,-0.445,-0.226,,,,0.0262,0.1440
951.980,-0.443,-0.223,,,,0.0393,0.1571
952.000,-0.443,-0.220,,,,0.0393,0.1571
952.020,-0.441,-0.217,,,,0.0262,0.1702
952.040,-0.441,-0.214,,,,0.0262,0.1963
952.060,-0.441,-0.209,,,,0.0262,0.2225
952.080,-0.440,-0.204,,,,0.0393,0.2356
952.100,-0.440,-0.199,,,,0.0524,0.2356
952.120,-0.438,-0.195,,,,0.0524,0.2356
952.140,-0.437,-0.190,,,,0.0524,0.2487
952.160,-0.437,-0.185,,,,0.0524,0.2618
952.180,-0.435,-0.179,,,,0.0524,0.2749
952.200,-0.434,-0.174,,,,0.0524,0.3011
952.220,-0.434,-0.168,,,,0.0524,0.3272
952.240,-0.432,-0.160,,,,0.0654,0.3403
952.260,-0.430,-0.154,,,,0.0785,0.3403
952.280,-0.429,-0.148,,,,0.0785,0.3534
952.300,-0.427,-0.140,,,,0.0916,0.3665
952.320,-0.426,-0.132,,,,0.1047,0.3665
952.340,-0.423,-0.126,,,,0.1047,0.3665
952.360,-0.421,-0.118,,,,0.1047,0.3927
952.380,-0.419,-0.110,,,,0.1178,0.4189
952.400,-0.416,-0.101,,,,0.1309,0.4320
952.420,-0.413,-0.093,,,,0.1309,0.4451
952.440,-0.412,-0.083,,,,0.1309,0.4581
952.460,-0.408,-0.074,,,,0.1440,0.4712
952.480,-0.405,-0.064,,,,0.1702,0.4712
952.500,-0.402,-0.055,,,,0.1833,0.4712
952.520,-0.397,-0.046,,,,0.1833,0.4843
952.540,-0.394,-0.036,,,,0.1833,0.5105
952.560,-0.391,-0.025,,,,0.1963,0.5236
952.580,-0.386,-0.014,,,,0.2094,0.5236
952.600,-0.382,-0.005,,,,0.2094,0.5236
952.620,-0.379,0.006,,,,0.2094,0.5367
952.640,-0.374,0.017,,,,0.2225,0.5498
952.660,-0.369,0.028,,,,0.2487,0.5498
952.680,-0.364,0.039,,,,0.2618,0.5629
952.700,-0.358,0.050,,,,0.2618,0.5890
952.720,-0.353,0.063,,,,0.2618,0.6152
952.740,-0.349,0.075,,,,0.2618,0.6152
952.760,-0.342,0.088,,,,0.2749,0.6152
952.780,-0.338,0.099,,,,0.2880,0.6152
952.800,-0.331,0.113,,,,0.3011,0.6152
952.820,-0.325,0.124,,,,0.3142,0.6152
952.840,-0.319,0.137,,,,0.3142,0.6283
952.860,-0.313,0.149,,,,0.3142,0.6676
952.880,-0.306,0.163,,,,0.3142,0.6807
952.900,-0.300,0.178,,,,0.3142,0.6807
952.920,-0.294,0.190,,,,0.3142,0.6676
952.940,-0.287,0.204,,,,0.3272,0.6676
952.960,-0.281,0.217,,,,0.3403,0.6807
952.980,-0.273,0.231,,,,0.3403,0.6807
953.000,-0.267,0.245,,,,0.3403,0.6807
953.020,-0.261,0.258,,,,0.3403,0.6938
953.040,-0.253,0.272,,,,0.3534,0.7199
953.060,-0.247,0.287,,,,0.3534,0.7330
953.080,-0.239,0.302,,,,0.3534,0.7199
953.100,-0.232,0.316,,,,0.3534,0.7199
953.120,-0.225,0.330,,,,0.3534,0.7199
953.140,-0.218,0.346,,,,0.3665,0.7199
953.160,-0.210,0.358,,,,0.3665,0.7330
953.180,-0.203,0.374,,,,0.3665,0.7592
953.200,-0.196,0.390,,,,0.3534,0.7723
953.220,-0.188,0.405,,,,0.3403,0.7592
953.240,-0.182,0.419,,,,0.3403,0.7461
953.260,-0.176,0.435,,,,0.3403,0.7461
953.280,-0.168,0.449,,,,0.3403,0.7461
953.300,-0.162,0.465,,,,0.3403,0.7330
953.320,-0.156,0.479,,,,0.3403,0.7330
953.340,-0.148,0.493,,,,0.3403,0.7461
953.360,-0.141,0.509,,,,0.3272,0.7723
953.380,-0.135,0.525,,,,0.3272,0.7723
953.400,-0.129,0.540,,,,0.3403,0.7592
953.420,-0.121,0.554,,,,0.3403,0.7592
953.440,-0.115,0.570,,,,0.3272,0.7592
953.460,-0.108,0.586,,,,0.3142,0.7461
953.480,-0.102,0.600,,,,0.3142,0.7330
953.500,-0.096,0.614,,,,0.3142,0.7461
953.520,-0.090,0.630,,,,0.3142,0.7723
953.540,-0.083,0.646,,,,0.3142,0.7723
953.560,-0.077,0.661,,,,0.3142,0.7592
953.580,-0.071,0.675,,,,0.3142,0.7461
953.600,-0.064,0.691,,,,0.3142,0.7461
953.620,-0.058,0.705,,,,0.3142,0.7330
953.640,-0.052,0.721,,,,0.3142,0.7199
953.660,-0.046,0.734,,,,0.3142,0.7199
953.680,-0.039,0.749,,,,0.3142,0.7330
953.700,-0.033,0.763,,,,0.3142,0.7461
953.720,-0.027,0.779,,,,0.3142,0.7461
953.740,-0.020,0.793,,,,0.3142,0.7330
953.760,-0.014,0.809,,,,0.3142,0.7199
953.780,-0.008,0.822,,,,0.3011,0.7069
953.800,-0.002,0.837,,,,0.2880,0.6938
953.820,0.003,0.850,,,,0.2880,0.6938
953.840,0.009,0.864,,,,0.3011,0.7069
953.860,0.016,0.878,,,,0.3142,0.7199
953.880,0.022,0.894,,,,0.3142,0.7069
953.900,0.028,0.906,,,,0.3011,0.6807
953.920,0.035,0.920,,,,0.2880,0.6545
953.940,0.039,0.933,,,,0.2880,0.6545
953.960,0.046,0.946,,,,0.3011,0.6414
953.980,0.052,0.960,,,,0.3142,0.6414
954.000,0.058,0.971,,,,0.3011,0.6414
954.020,0.064,0.985,,,,0.2880,0.6414
954.040,0.069,0.997,,,,0.2880,0.6283
954.060,0.075,1.010,,,,0.2880,0.6021
954.080,0.082,1.021,,,,0.2880,0.5890
954.100,0.086,1.034,,,,0.2880,0.5760
954.120,0.093,1.045,,,,0.2880,0.5629
954.140,0.099,1.056,,,,0.2880,0.5498
954.160,0.104,1.067,,,,0.2749,0.5498
954.180,0.110,1.078,,,,0.2749,0.5498
954.200,0.115,1.089,,,,0.2749,0.5498
954.220,0.121,1.100,,,,0.2749,0.5367
954.240,0.126,1.111,,,,0.2749,0.5105
954.260,0.132,1.120,,,,0.2618,0.4843
954.280,0.137,1.129,,,,0.2487,0.4581
954.300,0.141,1.139,,,,0.2356,0.4451
954.320,0.146,1.147,,,,0.2356,0.4451
954.340,0.151,1.156,,,,0.2356,0.4451
954.360,0.156,1.166,,,,0.2356,0.4451
954.380,0.160,1.173,,,,0.2356,0.4189
954.400,0.165,1.183,,,,0.2225,0.4058
954.420,0.170,1.189,,,,0.2094,0.3927
954.440,0.173,1.199,,,,0.1963,0.3796
954.460,0.178,1.205,,,,0.1963,0.3665
954.480,0.181,1.213,,,,0.1963,0.3403
954.500,0.185,1.219,,,,0.1833,0.3272
954.520,0.188,1.225,,,,0.1702,0.3142
954.540,0.192,1.232,,,,0.1571,0.3142
954.560,0.195,1.238,,,,0.1440,0.3011
954.580,0.198,1.244,,,,0.1309,0.2749
954.600,0.199,1.249,,,,0.1309,0.2487
954.620,0.203,1.253,,,,0.1309,0.2356
954.640,0.206,1.258,,,,0.1178,0.2225
954.660,0.207,1.263,,,,0.1047,0.2094
954.680,0.209,1.266,,,,0.1047,0.1963
954.700,0.212,1.271,,,,0.1047,0.1833
954.720,0.214,1.274,,,,0.0916,0.1702
954.740,0.215,1.277,,,,0.0785,0.1440
954.760,0.217,1.280,,,,0.0654,0.1309
954.780,0.218,1.282,,,,0.0524,0.1178
954.800,0.218,1.285,,,,0.0524,0.1047
954.820,0.220,1.286,,,,0.0524,0.0916
954.840,0.221,1.288,,,,0.0393,0.0785
