"Time (s) Run #10","Angle, Ch P1 (rad) Run #10","Angle, Ch P2 (rad) Run #10","AngleAmp (rad) Run #10","DrivingFrequency (Hz) Run #10","freq (Hz) Run #10","AngVel (rad/s) Run #10","DriverAngleVel (rad/s) Run #10"
889.780,0.239,0.960,,,,0.2225,0.1440
889.800,0.243,0.963,,,,0.1963,0.1047
889.820,0.247,0.964,,0.2336,0.2341,0.1702,0.0524
889.840,0.250,0.964,,,,0.1571,0.0131
889.860,0.253,0.964,,,,0.1571,-0.0131
889.880,0.256,0.964,,,,0.1440,-0.0393
889.900,0.259,0.963,,,,0.1178,-0.0785
889.920,0.261,0.961,,,,0.0916,-0.1178
889.940,0.262,0.958,,,,0.0785,-0.1440
889.960,0.264,0.955,,,,0.0654,-0.1702
889.980,0.265,0.952,0.3846,,,0.0393,-0.2094
890.000,0.265,0.947,,,,0.0131,-0.2618
890.020,0.265,0.941,,,,0.0000,-0.3011
890.040,0.265,0.935,,,,0.0000,-0.3272
890.060,0.265,0.928,,,,-0.0131,-0.3534
890.080,0.265,0.920,,,,-0.0393,-0.3927
890.100,0.264,0.913,,,,-0.0654,-0.4189
890.120,0.262,0.903,,,,-0.0785,-0.4451
890.140,0.261,0.895,,,,-0.0785,-0.4712
890.160,0.259,0.884,,,,-0.0916,-0.5105
890.180,0.258,0.875,,,,-0.1047,-0.5498
890.200,0.254,0.862,,,,-0.1178,-0.5760
890.220,0.253,0.851,,,,-0.1309,-0.6021
890.240,0.250,0.839,,,,-0.1571,-0.6283
890.260,0.247,0.826,,,,-0.1833,-0.6676
890.280,0.242,0.812,,,,-0.1833,-0.6938
890.300,0.239,0.798,,,,-0.1833,-0.7199
890.320,0.236,0.784,,,,-0.1963,-0.7330
890.340,0.231,0.768,,,,-0.2225,-0.7592
890.360,0.226,0.754,,,,-0.2356,-0.7854
890.380,0.221,0.737,,,,-0.2487,-0.8116
890.400,0.217,0.721,,,,-0.2618,-0.8378
890.420,0.210,0.704,,,,-0.2749,-0.8639
890.440,0.206,0.686,,,,-0.2880,-0.8901
890.460,0.199,0.668,,,,-0.3011,-0.8901
890.480,0.193,0.650,,,,-0.3142,-0.8901
890.500,0.187,0.633,,,,-0.3142,-0.9163
890.520,0.181,0.614,,,,-0.3272,-0.9556
890.540,0.174,0.594,,,,-0.3534,-0.9817
890.560,0.167,0.575,,,,-0.3796,-0.9817
890.580,0.159,0.554,,,,-0.3927,-0.9817
890.600,0.151,0.536,,,,-0.3927,-0.9948
890.620,0.143,0.515,,,,-0.3927,-1.0210
890.640,0.135,0.495,,,,-0.4058,-1.0472
890.660,0.127,0.473,,,,-0.4320,-1.0472
890.680,0.118,0.452,,,,-0.4451,-1.0472
890.700,0.108,0.432,,,,-0.4451,-1.0472
890.720,0.101,0.410,,,,-0.4581,-1.0603
890.740,0.091,0.390,,,,-0.4843,-1.0734
890.760,0.080,0.368,,,,-0.4974,-1.0865
890.780,0.071,0.346,,,,-0.4974,-1.0996
890.800,0.061,0.324,,,,-0.4974,-1.0865
890.820,0.050,0.302,,,,-0.5105,-1.0734
890.840,0.041,0.281,,,,-0.5236,-1.0734
890.860,0.030,0.259,,,,-0.5367,-1.0996
890.880,0.019,0.237,,,,-0.5498,-1.1126
890.900,0.008,0.214,,,,-0.5498,-1.0996
890.920,-0.003,0.193,,,,-0.5498,-1.0734
890.940,-0.014,0.171,,,,-0.5629,-1.0603
890.960,-0.025,0.151,,,,-0.5760,-1.0734
890.980,-0.038,0.129,,,,-0.5760,-1.0865
891.000,-0.049,0.107,,,,-0.5760,-1.0865
891.020,-0.060,0.085,,,,-0.5760,-1.0734
891.040,-0.072,0.064,,,,-0.5890,-1.0603
891.060,-0.083,0.042,,,,-0.5890,-1.0472
891.080,-0.096,0.022,,,,-0.5890,-1.0341
891.100,-0.107,0.002,,,,-0.5890,-1.0210
891.120,-0.119,-0.019,,,,-0.5890,-1.0210
891.140,-0.130,-0.039,,,,-0.5890,-1.0210
891.160,-0.143,-0.060,,,,-0.5890,-1.0210
891.180,-0.154,-0.080,,,,-0.5890,-1.0079
891.200,-0.167,-0.101,,,,-0.5760,-0.9948
891.220,-0.178,-0.119,,,,-0.5760,-0.9817
891.240,-0.188,-0.140,,,,-0.5760,-0.9687
891.260,-0.201,-0.159,,,,-0.5760,-0.9425
891.280,-0.212,-0.178,,,,-0.5629,-0.9163
891.300,-0.223,-0.195,,,,-0.5498,-0.9032
891.320,-0.234,-0.214,,,,-0.5498,-0.9032
891.340,-0.245,-0.231,,,,-0.5498,-0.8901
891.360,-0.256,-0.250,,,,-0.5498,-0.8639
891.380,-0.267,-0.265,,,,-0.5498,-0.8378
891.400,-0.278,-0.283,,,,-0.5367,-0.8116
891.420,-0.289,-0.298,,,,-0.5236,-0.7985
891.440,-0.298,-0.314,,,,-0.5105,-0.7723
891.460,-0.309,-0.330,,,,-0.4974,-0.7592
891.480,-0.319,-0.344,,,,-0.4843,-0.7330
891.500,-0.328,-0.360,,,,-0.4712,-0.7069
891.520,-0.338,-0.372,,,,-0.4712,-0.6807
891.540,-0.347,-0.386,,,,-0.4581,-0.6676
891.560,-0.357,-0.399,,,,-0.4451,-0.6676
891.580,-0.364,-0.413,,,,-0.4320,-0.6414
891.600,-0.374,-0.426,,,,-0.4189,-0.6021
891.620,-0.382,-0.437,,,,-0.4058,-0.5629
891.640,-0.390,-0.448,,,,-0.3927,-0.5367
891.660,-0.397,-0.459,,,,-0.3796,-0.5105
891.680,-0.405,-0.468,,,,-0.3665,-0.4843
891.700,-0.412,-0.478,,,,-0.3534,-0.4581
891.720,-0.419,-0.487,,,,-0.3403,-0.4320
891.740,-0.426,-0.495,,,,-0.3272,-0.4058
891.760,-0.432,-0.503,,,,-0.3011,-0.3927
891.780,-0.438,-0.511,,,,-0.2880,-0.3796
891.800,-0.443,-0.518,,,,-0.2749,-0.3403
891.820,-0.449,-0.525,,,,-0.2618,-0.3011
891.840,-0.454,-0.529,,,,-0.2487,-0.2749
891.860,-0.459,-0.536,,,,-0.2356,-0.2487
891.880,-0.463,-0.540,,,,-0.2225,-0.2094
891.900,-0.468,-0.543,,,,-0.2094,-0.1833
891.920,-0.471,-0.547,,,,-0.1963,-0.1702
891.940,-0.476,-0.551,,,,-0.1833,-0.1440
891.960,-0.479,-0.553,,,,-0.1571,-0.1047
891.980,-0.482,-0.554,,,,-0.1309,-0.0654
892.000,-0.484,-0.556,,,,-0.1178,-0.0393
892.020,-0.487,-0.556,,,,-0.1178,-0.0131
892.040,-0.489,-0.556,,,,-0.1178,0.0000
892.060,-0.492,-0.556,,,,-0.0916,0.0262
892.080,-0.493,-0.556,,,,-0.0654,0.0654
892.100,-0.493,-0.553,,,,-0.0393,0.1047
892.120,-0.495,-0.551,,,,-0.0262,0.1309
892.140,-0.495,-0.548,,,,-0.0131,0.1571
892.160,-0.495,-0.545,,,,0.0000,0.1833
892.180,-0.495,-0.540,,,,0.0000,0.2094
892.200,-0.495,-0.537,,,,0.0131,0.2356
892.220,-0.495,-0.531,,,,0.0262,0.2618
892.240,-0.493,-0.526,,,,0.0393,0.3011
892.260,-0.493,-0.520,,,,0.0524,0.3272
892.280,-0.492,-0.512,,,,0.0654,0.3665
892.300,-0.490,-0.506,,,,0.0785,0.3927
892.320,-0.489,-0.496,,,,0.0916,0.4189
892.340,-0.487,-0.489,,,,0.1047,0.4451
892.360,-0.484,-0.479,,,,0.1178,0.4581
892.380,-0.482,-0.470,,,,0.1309,0.4843
892.400,-0.479,-0.460,,,,0.1440,0.4974
892.420,-0.476,-0.449,,,,0.1571,0.5236
892.440,-0.473,-0.440,,,,0.1571,0.5629
892.460,-0.470,-0.427,,,,0.1571,0.6021
892.480,-0.467,-0.415,,,,0.1702,0.6152
892.500,-0.463,-0.402,,,,0.1963,0.6152
892.520,-0.459,-0.391,,,,0.2094,0.6283
892.540,-0.454,-0.377,,,,0.2094,0.6545
892.560,-0.451,-0.364,,,,0.2225,0.6938
892.580,-0.446,-0.350,,,,0.2487,0.7199
892.600,-0.440,-0.335,,,,0.2618,0.7461
892.620,-0.435,-0.320,,,,0.2618,0.7723
892.640,-0.430,-0.305,,,,0.2749,0.7985
892.660,-0.424,-0.287,,,,0.3011,0.8247
892.680,-0.418,-0.272,,,,0.3142,0.8378
892.700,-0.412,-0.254,,,,0.3142,0.8508
892.720,-0.405,-0.237,,,,0.3142,0.8639
892.740,-0.399,-0.220,,,,0.3272,0.8639
892.760,-0.393,-0.203,,,,0.3534,0.8770
892.780,-0.385,-0.185,,,,0.3665,0.9032
892.800,-0.377,-0.167,,,,0.3665,0.9425
892.820,-0.371,-0.148,,,,0.3665,0.9556
892.840,-0.363,-0.127,,,,0.3927,0.9556
892.860,-0.355,-0.110,,,,0.4189,0.9556
892.880,-0.346,-0.090,,,,0.4320,0.9687
892.900,-0.338,-0.071,,,,0.4320,1.0079
892.920,-0.328,-0.050,,,,0.4320,1.0341
892.940,-0.320,-0.028,,,,0.4451,1.0472
892.960,-0.311,-0.008,,,,0.4451,1.0341
892.980,-0.302,0.013,,,,0.4451,1.0341
893.000,-0.294,0.033,,,,0.4451,1.0472
893.020,-0.284,0.055,,,,0.4581,1.0603
893.040,-0.275,0.075,,,,0.4843,1.0734
893.060,-0.265,0.097,,,,0.4974,1.0734
893.080,-0.254,0.119,,,,0.4974,1.0734
893.100,-0.245,0.140,,,,0.4974,1.0734
893.120,-0.236,0.162,,,,0.4974,1.0865
893.140,-0.225,0.184,,,,0.5105,1.1126
893.160,-0.215,0.206,,,,0.5105,1.1126
893.180,-0.204,0.229,,,,0.5105,1.0865
893.200,-0.195,0.250,,,,0.5236,1.0603
893.220,-0.184,0.270,,,,0.5367,1.0603
893.240,-0.173,0.292,,,,0.5367,1.0996
893.260,-0.162,0.314,,,,0.5236,1.1126
893.280,-0.152,0.338,,,,0.5236,1.0865
893.300,-0.141,0.358,,,,0.5367,1.0603
893.320,-0.130,0.379,,,,0.5498,1.0603
893.340,-0.119,0.401,,,,0.5498,1.0734
893.360,-0.108,0.423,,,,0.5498,1.0603
893.380,-0.097,0.443,,,,0.5498,1.0341
893.400,-0.086,0.463,,,,0.5498,1.0210
893.420,-0.075,0.484,,,,0.5498,1.0210
893.440,-0.064,0.504,,,,0.5498,1.0210
893.460,-0.053,0.525,,,,0.5498,1.0079
893.480,-0.042,0.545,,,,0.5498,0.9948
893.500,-0.031,0.564,,,,0.5498,0.9817
893.520,-0.020,0.584,,,,0.5498,0.9687
893.540,-0.009,0.603,,,,0.5498,0.9425
893.560,0.002,0.622,,,,0.5498,0.9032
893.580,0.013,0.639,,,,0.5498,0.8901
893.600,0.024,0.657,,,,0.5367,0.9032
893.620,0.035,0.675,,,,0.5236,0.9032
893.640,0.044,0.694,,,,0.5105,0.8639
893.660,0.055,0.710,,,,0.5105,0.8116
893.680,0.064,0.726,,,,0.5105,0.7985
893.700,0.075,0.741,,,,0.4974,0.7985
893.720,0.085,0.759,,,,0.4843,0.7854
893.740,0.094,0.773,,,,0.4712,0.7461
893.760,0.104,0.789,,,,0.4712,0.7069
893.780,0.113,0.801,,,,0.4581,0.6807
893.800,0.123,0.815,,,,0.4451,0.6545
893.820,0.130,0.828,,,,0.4320,0.6414
893.840,0.140,0.840,,,,0.4189,0.6152
893.860,0.148,0.853,,,,0.4058,0.6021
893.880,0.156,0.864,,,,0.3927,0.5760
893.900,0.163,0.877,,,,0.3927,0.5367
893.920,0.171,0.886,,,,0.3796,0.4974
893.940,0.179,0.895,,,,0.3665,0.4712
893.960,0.185,0.905,,,,0.3534,0.4581
893.980,0.193,0.914,,,,0.3403,0.4189
894.000,0.199,0.922,,,,0.3142,0.3665
894.020,0.206,0.928,,,,0.2880,0.3272
894.040,0.210,0.935,,,,0.2880,0.3011
894.060,0.217,0.941,,,,0.2880,0.2880
894.080,0.223,0.946,,,,0.2749,0.2618
894.100,0.228,0.952,,,,0.2487,0.2225
894.120,0.232,0.955,,,,0.2225,0.1833
894.140,0.237,0.958,,,,0.2094,0.1440
894.160,0.240,0.961,,,,0.1963,0.1178
894.180,0.245,0.963,,,,0.1833,0.0785
894.200,0.248,0.964,,0.2283,0.2291,0.1702,0.0393
894.220,0.251,0.964,,,,0.1440,0.0131
894.240,0.254,0.964,,,,0.1309,-0.0131
894.260,0.256,0.964,,,,0.1178,-0.0393
894.280,0.259,0.963,,,,0.1047,-0.0785
894.300,0.261,0.961,,,,0.0916,-0.1178
894.320,0.262,0.958,,,,0.0654,-0.1571
894.340,0.264,0.955,,,,0.0524,-0.1963
894.360,0.264,0.950,,,,0.0393,-0.2356
894.380,0.265,0.946,0.3827,,,0.0262,-0.2749
894.400,0.265,0.939,,,,0.0000,-0.3011
894.420,0.265,0.933,,,,-0.0262,-0.3272
894.440,0.264,0.927,,,,-0.0393,-0.3534
894.460,0.264,0.919,,,,-0.0524,-0.3796
894.480,0.262,0.911,,,,-0.0654,-0.4058
894.500,0.261,0.903,,,,-0.0785,-0.4451
894.520,0.259,0.894,,,,-0.0785,-0.4843
894.540,0.258,0.883,,,,-0.0916,-0.5105
894.560,0.256,0.873,,,,-0.1047,-0.5367
894.580,0.253,0.862,,,,-0.1178,-0.5629
894.600,0.251,0.850,,,,-0.1309,-0.6021
894.620,0.248,0.839,,,,-0.1440,-0.6283
894.640,0.245,0.825,,,,-0.1702,-0.6545
894.660,0.242,0.812,,,,-0.1833,-0.6807
894.680,0.237,0.798,,,,-0.1963,-0.7069
894.700,0.234,0.784,,,,-0.2094,-0.7330
894.720,0.229,0.768,,,,-0.2225,-0.7461
894.740,0.225,0.754,,,,-0.2356,-0.7592
894.760,0.220,0.738,,,,-0.2356,-0.7854
894.780,0.215,0.723,,,,-0.2487,-0.8247
894.800,0.210,0.705,,,,-0.2618,-0.8508
894.820,0.204,0.688,,,,-0.2749,-0.8639
894.840,0.199,0.671,,,,-0.2880,-0.8639
894.860,0.193,0.653,,,,-0.3011,-0.8770
894.880,0.187,0.636,,,,-0.3142,-0.9032
894.900,0.181,0.617,,,,-0.3272,-0.9294
894.920,0.174,0.598,,,,-0.3534,-0.9425
894.940,0.167,0.580,,,,-0.3665,-0.9425
894.960,0.159,0.561,,,,-0.3665,-0.9556
894.980,0.152,0.542,,,,-0.3665,-0.9948
895.000,0.145,0.522,,,,-0.3927,-1.0210
895.020,0.137,0.500,,,,-0.4189,-1.0210
895.040,0.127,0.481,,,,-0.4320,-1.0079
895.060,0.119,0.460,,,,-0.4320,-1.0210
895.080,0.110,0.440,,,,-0.4320,-1.0603
895.100,0.102,0.418,,,,-0.4451,-1.0734
895.120,0.093,0.396,,,,-0.4581,-1.0603
895.140,0.083,0.375,,,,-0.4843,-1.0472
895.160,0.074,0.355,,,,-0.4974,-1.0603
895.180,0.063,0.333,,,,-0.5105,-1.0734
895.200,0.053,0.311,,,,-0.5105,-1.0734
895.220,0.042,0.291,,,,-0.5105,-1.0734
895.240,0.033,0.269,,,,-0.5236,-1.0734
895.260,0.022,0.247,,,,-0.5367,-1.0734
895.280,0.011,0.226,,,,-0.5498,-1.0734
895.300,6.831E-15,0.204,,,,-0.5498,-1.0734
895.320,-0.011,0.182,,,,-0.5498,-1.0734
895.340,-0.022,0.162,,,,-0.5498,-1.0734
895.360,-0.033,0.140,,,,-0.5498,-1.0734
895.380,-0.044,0.118,,,,-0.5629,-1.0603
895.400,-0.055,0.097,,,,-0.5760,-1.0341
895.420,-0.068,0.077,,,,-0.5760,-1.0341
895.440,-0.079,0.057,,,,-0.5760,-1.0472
895.460,-0.090,0.035,,,,-0.5760,-1.0472
895.480,-0.102,0.014,,,,-0.5760,-1.0341
895.500,-0.113,-0.006,,,,-0.5760,-1.0079
895.520,-0.124,-0.027,,,,-0.5760,-0.9948
895.540,-0.137,-0.046,,,,-0.5760,-0.9948
895.560,-0.148,-0.066,,,,-0.5760,-1.0079
895.580,-0.159,-0.086,,,,-0.5760,-0.9948
895.600,-0.171,-0.107,,,,-0.5760,-0.9556
895.620,-0.182,-0.124,,,,-0.5629,-0.9294
895.640,-0.193,-0.143,,,,-0.5498,-0.9294
895.660,-0.204,-0.162,,,,-0.5498,-0.9425
895.680,-0.215,-0.181,,,,-0.5498,-0.9294
895.700,-0.226,-0.199,,,,-0.5498,-0.9032
895.720,-0.237,-0.217,,,,-0.5498,-0.8770
895.740,-0.248,-0.234,,,,-0.5498,-0.8639
895.760,-0.259,-0.251,,,,-0.5498,-0.8508
895.780,-0.270,-0.269,,,,-0.5367,-0.8378
895.800,-0.281,-0.284,,,,-0.5236,-0.8116
895.820,-0.291,-0.302,,,,-0.5105,-0.7854
895.840,-0.302,-0.316,,,,-0.4974,-0.7592
895.860,-0.311,-0.331,,,,-0.4843,-0.7330
895.880,-0.320,-0.346,,,,-0.4712,-0.7199
895.900,-0.330,-0.360,,,,-0.4712,-0.6938
895.920,-0.339,-0.374,,,,-0.4581,-0.6807
895.940,-0.349,-0.386,,,,-0.4451,-0.6676
895.960,-0.357,-0.401,,,,-0.4320,-0.6414
895.980,-0.366,-0.413,,,,-0.4189,-0.6021
896.000,-0.374,-0.424,,,,-0.4058,-0.5760
896.020,-0.382,-0.435,,,,-0.3927,-0.5760
896.040,-0.390,-0.448,,,,-0.3927,-0.5629
896.060,-0.397,-0.459,,,,-0.3796,-0.5236
896.080,-0.405,-0.468,,,,-0.3534,-0.4712
896.100,-0.412,-0.478,,,,-0.3272,-0.4451
896.120,-0.418,-0.485,,,,-0.3142,-0.4320
896.140,-0.424,-0.495,,,,-0.3142,-0.4189
896.160,-0.430,-0.503,,,,-0.3142,-0.3927
896.180,-0.437,-0.511,,,,-0.3011,-0.3534
896.200,-0.443,-0.517,,,,-0.2749,-0.3272
896.220,-0.448,-0.523,,,,-0.2487,-0.3011
896.240,-0.452,-0.529,,,,-0.2356,-0.2749
896.260,-0.457,-0.534,,,,-0.2356,-0.2487
896.280,-0.462,-0.539,,,,-0.2225,-0.2225
896.300,-0.467,-0.543,,,,-0.2094,-0.1963
896.320,-0.470,-0.547,,,,-0.1963,-0.1702
896.340,-0.474,-0.550,,,,-0.1833,-0.1440
896.360,-0.478,-0.553,,,,-0.1702,-0.1178
896.380,-0.481,-0.554,,,,-0.1440,-0.0785
896.400,-0.484,-0.556,,,,-0.1309,-0.0393
896.420,-0.485,-0.556,,,,-0.1178,-0.0262
896.440,-0.489,-0.556,,,,-0.1047,-0.0131
896.460,-0.490,-0.558,,,,-0.0916,0.0131
896.480,-0.492,-0.556,,,,-0.0654,0.0524
896.500,-0.493,-0.554,,,,-0.0524,0.0916
896.520,-0.493,-0.553,,,,-0.0393,0.1178
896.540,-0.495,-0.550,,,,-0.0262,0.1440
896.560,-0.495,-0.547,,,,-0.0131,0.1702
896.580,-0.495,-0.543,,,,0.0131,0.1963
896.600,-0.495,-0.539,,,,0.0262,0.2356
896.620,-0.493,-0.534,,,,0.0393,0.2749
896.640,-0.493,-0.528,,,,0.0393,0.3011
896.660,-0.492,-0.522,,,,0.0393,0.3142
896.680,-0.492,-0.515,,,,0.0524,0.3272
896.700,-0.490,-0.509,,,,0.0654,0.3534
896.720,-0.489,-0.501,,,,0.0916,0.3927
896.740,-0.487,-0.493,,,,0.1047,0.4189
896.760,-0.484,-0.484,,,,0.1178,0.4320
896.780,-0.482,-0.476,,,,0.1178,0.4581
896.800,-0.479,-0.467,,,,0.1178,0.4974
896.820,-0.478,-0.456,,,,0.1309,0.5367
896.840,-0.474,-0.445,,,,0.1440,0.5498
896.860,-0.471,-0.434,,,,0.1571,0.5629
896.880,-0.468,-0.423,,,,0.1702,0.5890
896.900,-0.465,-0.410,,,,0.1833,0.6152
896.920,-0.460,-0.397,,,,0.1963,0.6283
896.940,-0.457,-0.385,,,,0.2094,0.6414
896.960,-0.452,-0.372,,,,0.2225,0.6676
896.980,-0.448,-0.358,,,,0.2356,0.6938
897.000,-0.443,-0.344,,,,0.2487,0.7199
897.020,-0.438,-0.330,,,,0.2618,0.7330
897.040,-0.432,-0.314,,,,0.2749,0.7461
897.060,-0.427,-0.300,,,,0.2749,0.7723
897.080,-0.421,-0.284,,,,0.2749,0.7985
897.100,-0.416,-0.267,,,,0.2880,0.8247
897.120,-0.410,-0.251,,,,0.3142,0.8247
897.140,-0.404,-0.234,,,,0.3403,0.8378
897.160,-0.396,-0.218,,,,0.3534,0.8770
897.180,-0.390,-0.199,,,,0.3534,0.9032
897.200,-0.382,-0.181,,,,0.3534,0.9163
897.220,-0.375,-0.163,,,,0.3665,0.9163
897.240,-0.368,-0.145,,,,0.3796,0.9294
897.260,-0.360,-0.126,,,,0.3927,0.9556
897.280,-0.352,-0.107,,,,0.4058,0.9817
897.300,-0.344,-0.086,,,,0.4189,0.9948
897.320,-0.335,-0.066,,,,0.4189,0.9948
897.340,-0.327,-0.047,,,,0.4189,0.9948
897.360,-0.319,-0.027,,,,0.4320,1.0079
897.380,-0.309,-0.006,,,,0.4581,1.0210
897.400,-0.300,0.014,,,,0.4581,1.0210
897.420,-0.291,0.035,,,,0.4451,1.0341
897.440,-0.283,0.055,,,,0.4451,1.0472
897.460,-0.273,0.077,,,,0.4712,1.0603
897.480,-0.264,0.097,,,,0.4974,1.0603
897.500,-0.253,0.119,,,,0.4974,1.0603
897.520,-0.243,0.140,,,,0.4843,1.0734
897.540,-0.234,0.162,,,,0.4843,1.0865
897.560,-0.225,0.184,,,,0.4974,1.0865
897.580,-0.214,0.206,,,,0.5105,1.0603
897.600,-0.204,0.226,,,,0.5105,1.0341
897.620,-0.193,0.247,,,,0.5105,1.0341
897.640,-0.184,0.267,,,,0.5236,1.0603
897.660,-0.173,0.289,,,,0.5236,1.0734
897.680,-0.162,0.311,,,,0.5236,1.0603
897.700,-0.152,0.331,,,,0.5236,1.0341
897.720,-0.141,0.352,,,,0.5367,1.0341
897.740,-0.130,0.372,,,,0.5498,1.0472
897.760,-0.119,0.394,,,,0.5498,1.0603
897.780,-0.108,0.415,,,,0.5367,1.0472
897.800,-0.097,0.437,,,,0.5236,1.0210
897.820,-0.088,0.456,,,,0.5236,1.0079
897.840,-0.077,0.476,,,,0.5367,1.0079
897.860,-0.066,0.496,,,,0.5498,1.0210
897.880,-0.055,0.517,,,,0.5498,1.0079
897.900,-0.044,0.537,,,,0.5498,0.9817
897.920,-0.033,0.556,,,,0.5367,0.9556
897.940,-0.022,0.575,,,,0.5236,0.9294
897.960,-0.013,0.594,,,,0.5236,0.9163
897.980,-0.002,0.611,,,,0.5367,0.9032
898.000,0.009,0.630,,,,0.5367,0.8901
898.020,0.020,0.647,,,,0.5236,0.8770
898.040,0.030,0.664,,,,0.5105,0.8508
898.060,0.041,0.682,,,,0.4974,0.8378
898.080,0.050,0.697,,,,0.4974,0.8116
898.100,0.060,0.715,,,,0.4974,0.7854
898.120,0.071,0.729,,,,0.4974,0.7723
898.140,0.080,0.745,,,,0.4843,0.7592
898.160,0.090,0.760,,,,0.4581,0.7330
898.180,0.099,0.774,,,,0.4451,0.6938
898.200,0.107,0.787,,,,0.4451,0.6807
898.220,0.116,0.801,,,,0.4451,0.6807
898.240,0.126,0.815,,,,0.4320,0.6676
898.260,0.134,0.828,,,,0.4058,0.6283
898.280,0.141,0.840,,,,0.3927,0.5890
898.300,0.149,0.851,,,,0.3927,0.5629
898.320,0.157,0.862,,,,0.3927,0.5498
898.340,0.165,0.873,,,,0.3796,0.5367
898.360,0.173,0.884,,,,0.3534,0.5105
898.380,0.179,0.894,,,,0.3272,0.4712
898.400,0.185,0.903,,,,0.3142,0.4320
898.420,0.192,0.911,,,,0.3142,0.3927
898.440,0.198,0.919,,,,0.3142,0.3665
898.460,0.204,0.925,,,,0.3011,0.3534
898.480,0.210,0.933,,,,0.2749,0.3272
898.500,0.215,0.939,,,,0.2618,0.2880
898.520,0.220,0.944,,,,0.2487,0.2487
898.540,0.226,0.949,,,,0.2356,0.2225
898.560,0.229,0.953,,,,0.2225,0.1963
898.580,0.234,0.957,,,,0.2094,0.1571
898.600,0.239,0.960,,,,0.1963,0.1178
898.620,0.242,0.961,,,,0.1702,0.0916
898.640,0.245,0.963,,,,0.1571,0.0654
898.660,0.248,0.964,,0.2242,0.2237,0.1571,0.0393
898.680,0.251,0.964,,,,0.1440,0.0131
898.700,0.254,0.964,,,,0.1178,-0.0131
898.720,0.256,0.964,,,,0.0916,-0.0524
898.740,0.258,0.963,,,,0.0785,-0.1047
898.760,0.259,0.960,,,,0.0785,-0.1440
898.780,0.261,0.957,,,,0.0654,-0.1571
898.800,0.262,0.953,0.3837,,,0.0393,-0.1833
898.820,0.262,0.950,,,,0.0131,-0.2225
898.840,0.262,0.944,,,,0.0000,-0.2618
898.860,0.262,0.939,,,,0.0000,-0.2880
898.880,0.262,0.933,,,,-0.0131,-0.3142
898.900,0.262,0.927,,,,-0.0262,-0.3534
898.920,0.261,0.919,,,,-0.0393,-0.3796
898.940,0.261,0.911,,,,-0.0524,-0.4058
898.960,0.259,0.903,,,,-0.0654,-0.4320
898.980,0.258,0.894,,,,-0.0785,-0.4581
899.000,0.256,0.884,,,,-0.0916,-0.4843
899.020,0.254,0.875,,,,-0.1047,-0.5105
899.040,0.251,0.864,,,,-0.1178,-0.5498
899.060,0.250,0.853,,,,-0.1309,-0.5890
899.080,0.247,0.840,,,,-0.1440,-0.6152
899.100,0.243,0.828,,,,-0.1571,-0.6414
899.120,0.240,0.815,,,,-0.1702,-0.6545
899.140,0.237,0.801,,,,-0.1833,-0.6676
899.160,0.232,0.789,,,,-0.1963,-0.6938
899.180,0.229,0.774,,,,-0.2094,-0.7330
899.200,0.225,0.759,,,,-0.2225,-0.7592
899.220,0.220,0.743,,,,-0.2356,-0.7592
899.240,0.215,0.729,,,,-0.2356,-0.7723
899.260,0.210,0.713,,,,-0.2487,-0.7985
899.280,0.206,0.696,,,,-0.2618,-0.8247
899.300,0.199,0.680,,,,-0.2749,-0.8378
899.320,0.195,0.663,,,,-0.2880,-0.8508
899.340,0.188,0.646,,,,-0.3011,-0.8770
899.360,0.182,0.628,,,,-0.3142,-0.8901
899.380,0.176,0.609,,,,-0.3272,-0.9032
899.400,0.170,0.592,,,,-0.3534,-0.9294
899.420,0.162,0.573,,,,-0.3665,-0.9556
899.440,0.154,0.553,,,,-0.3665,-0.9687
899.460,0.148,0.534,,,,-0.3665,-0.9556
899.480,0.140,0.515,,,,-0.3927,-0.9556
899.500,0.132,0.496,,,,-0.4189,-0.9817
899.520,0.123,0.476,,,,-0.4189,-1.0079
899.540,0.115,0.456,,,,-0.4189,-1.0210
899.560,0.107,0.435,,,,-0.4320,-1.0210
899.580,0.097,0.415,,,,-0.4581,-1.0210
899.600,0.088,0.394,,,,-0.4712,-1.0210
899.620,0.079,0.374,,,,-0.4712,-1.0210
899.640,0.069,0.353,,,,-0.4712,-1.0341
899.660,0.060,0.333,,,,-0.4843,-1.0472
899.680,0.050,0.311,,,,-0.4974,-1.0472
899.700,0.039,0.291,,,,-0.5105,-1.0341
899.720,0.030,0.270,,,,-0.5105,-1.0341
899.740,0.019,0.250,,,,-0.5105,-1.0472
899.760,0.009,0.228,,,,-0.5236,-1.0603
899.780,-0.002,0.207,,,,-0.5367,-1.0603
899.800,-0.013,0.185,,,,-0.5498,-1.0472
899.820,-0.024,0.165,,,,-0.5498,-1.0341
899.840,-0.035,0.145,,,,-0.5498,-1.0210
899.860,-0.046,0.124,,,,-0.5498,-1.0210
899.880,-0.057,0.104,,,,-0.5498,-1.0210
899.900,-0.068,0.083,,,,-0.5498,-1.0210
899.920,-0.079,0.063,,,,-0.5498,-1.0210
899.940,-0.090,0.042,,,,-0.5498,-1.0210
899.960,-0.101,0.022,,,,-0.5629,-1.0079
899.980,-0.112,0.002,,,,-0.5760,-0.9948
900.000,-0.124,-0.017,,,,-0.5760,-0.9817
