"Time (s) Run #12","Angle, Ch P1 (rad) Run #12","Angle, Ch P2 (rad) Run #12","AngleAmp (rad) Run #12","DrivingFrequency (Hz) Run #12","freq (Hz) Run #12","AngVel (rad/s) Run #12","DriverAngleVel (rad/s) Run #12"
685.380,-0.572,-0.126,,,,-0.7199,-0.0393
685.400,-0.586,-0.126,,,,-0.6545,0.0654
685.420,-0.598,-0.124,,,,-0.5760,0.1833
685.440,-0.609,-0.118,,,,-0.4712,0.3011
685.460,-0.617,-0.112,,,,-0.3796,0.4058
685.480,-0.624,-0.102,,,,-0.3011,0.5105
685.500,-0.630,-0.091,,,,-0.2225,0.6283
685.520,-0.633,-0.077,,,,-0.1178,0.7330
685.540,-0.635,-0.061,,,,-0.0131,0.8247
685.560,-0.633,-0.044,,,,0.0654,0.9163
685.580,-0.631,-0.025,,,,0.1440,1.0210
685.600,-0.628,-0.003,,,,0.2356,1.1257
685.620,-0.622,0.020,,,,0.3272,1.2174
685.640,-0.614,0.046,,,,0.4058,1.3090
685.660,-0.606,0.072,,,,0.4843,1.4006
685.680,-0.595,0.102,,,,0.5629,1.4923
685.700,-0.583,0.132,,,,0.6414,1.5708
685.720,-0.570,0.165,,,,0.7069,1.6493
685.740,-0.554,0.198,,,,0.7854,1.7279
685.760,-0.539,0.234,,,,0.8639,1.7802
685.780,-0.520,0.270,,,,0.9294,1.8326
685.800,-0.501,0.306,,,,0.9948,1.8850
685.820,-0.481,0.346,,,,1.0603,1.9504
685.840,-0.459,0.385,,,,1.1257,2.0028
685.860,-0.435,0.426,,,,1.1912,2.0420
685.880,-0.412,0.467,,,,1.2435,2.0682
685.900,-0.385,0.509,,,,1.2828,2.0813
685.920,-0.360,0.550,,,,1.3221,2.1075
685.940,-0.333,0.592,,,,1.3614,2.1337
685.960,-0.305,0.636,,,,1.4137,2.1468
685.980,-0.276,0.679,,,,1.4530,2.1337
686.000,-0.247,0.721,,,,1.4661,2.1206
686.020,-0.217,0.763,,,,1.4792,2.1075
686.040,-0.188,0.806,,,,1.4923,2.0682
686.060,-0.157,0.847,,,,1.5053,2.0420
686.080,-0.127,0.886,,,,1.5053,2.0289
686.100,-0.097,0.928,,,,1.5053,2.0159
686.120,-0.068,0.968,,,,1.5184,1.9766
686.140,-0.036,1.007,,,,1.5184,1.9111
686.160,-0.006,1.045,,,,1.4923,1.8457
686.180,0.024,1.081,,,,1.4661,1.7671
686.200,0.052,1.115,,,,1.4530,1.6886
686.220,0.082,1.148,,,,1.4268,1.6232
686.240,0.110,1.180,,,,1.4006,1.5577
686.260,0.137,1.211,,,,1.3614,1.4792
686.280,0.165,1.239,,,,1.3221,1.3744
686.300,0.190,1.266,,,,1.2828,1.2566
686.320,0.215,1.290,,,,1.2435,1.1519
686.340,0.240,1.312,,,,1.2043,1.0341
686.360,0.264,1.332,,,,1.1388,0.9163
686.380,0.286,1.348,,,,1.0734,0.7985
686.400,0.306,1.363,,,,1.0079,0.6807
686.420,0.327,1.376,,,,0.9425,0.5629
686.440,0.344,1.385,,,,0.8770,0.4189
686.460,0.361,1.393,,,,0.8116,0.2880
686.480,0.377,1.396,,,,0.7592,0.1702
686.500,0.391,1.400,,0.4464,0.4420,0.6938,0.0524
686.520,0.405,1.400,,,,0.6152,-0.0654
686.540,0.416,1.396,,,,0.5236,-0.1963
686.560,0.426,1.392,,,,0.4320,-0.3272
686.580,0.434,1.384,,,,0.3534,-0.4712
686.600,0.440,1.373,,,,0.2749,-0.6021
686.620,0.445,1.359,,,,0.1963,-0.7199
686.640,0.448,1.345,,,,0.1047,-0.8378
686.660,0.449,1.326,0.5311,,,0.0131,-0.9556
686.680,0.448,1.305,,,,-0.0654,-1.0734
686.700,0.446,1.283,,,,-0.1440,-1.1650
686.720,0.443,1.258,,,,-0.2225,-1.2566
686.740,0.437,1.233,,,,-0.3011,-1.3614
686.760,0.430,1.205,,,,-0.3665,-1.4661
686.780,0.423,1.173,,,,-0.4451,-1.5577
686.800,0.413,1.142,,,,-0.5367,-1.6232
686.820,0.401,1.109,,,,-0.6152,-1.6886
686.840,0.388,1.074,,,,-0.6807,-1.7671
686.860,0.374,1.038,,,,-0.7330,-1.8326
686.880,0.358,1.001,,,,-0.7985,-1.8850
686.900,0.342,0.963,,,,-0.8639,-1.9373
686.920,0.324,0.924,,,,-0.9294,-1.9766
686.940,0.305,0.883,,,,-0.9948,-2.0159
686.960,0.284,0.844,,,,-1.0603,-2.0420
686.980,0.262,0.801,,,,-1.1257,-2.0682
687.000,0.239,0.760,,,,-1.1781,-2.0944
687.020,0.215,0.718,,,,-1.2174,-2.0944
687.040,0.190,0.675,,,,-1.2566,-2.0944
687.060,0.165,0.635,,,,-1.2959,-2.0813
687.080,0.138,0.592,,,,-1.3352,-2.0813
687.100,0.112,0.551,,,,-1.3614,-2.0682
687.120,0.083,0.509,,,,-1.3875,-2.0420
687.140,0.057,0.470,,,,-1.4137,-2.0159
687.160,0.027,0.429,,,,-1.4399,-1.9897
687.180,-0.002,0.390,,,,-1.4661,-1.9504
687.200,-0.031,0.350,,,,-1.4792,-1.8980
687.220,-0.061,0.314,,,,-1.4923,-1.8588
687.240,-0.091,0.276,,,,-1.4923,-1.8195
687.260,-0.121,0.240,,,,-1.4792,-1.7671
687.280,-0.151,0.206,,,,-1.4661,-1.7017
687.300,-0.179,0.173,,,,-1.4530,-1.6362
687.320,-0.209,0.140,,,,-1.4530,-1.5577
687.340,-0.237,0.110,,,,-1.4399,-1.4661
687.360,-0.267,0.082,,,,-1.4137,-1.3744
687.380,-0.294,0.055,,,,-1.3875,-1.2959
687.400,-0.322,0.030,,,,-1.3483,-1.2174
687.420,-0.349,0.006,,,,-1.3090,-1.1388
687.440,-0.374,-0.016,,,,-1.2566,-1.0472
687.460,-0.399,-0.036,,,,-1.2174,-0.9556
687.480,-0.423,-0.053,,,,-1.1650,-0.8639
687.500,-0.446,-0.071,,,,-1.1126,-0.7592
687.520,-0.467,-0.085,,,,-1.0603,-0.6545
687.540,-0.489,-0.096,,,,-1.0079,-0.5498
687.560,-0.507,-0.107,,,,-0.9425,-0.4581
687.580,-0.526,-0.115,,,,-0.8639,-0.3534
687.600,-0.542,-0.121,,,,-0.7985,-0.2356
687.620,-0.558,-0.124,,,,-0.7330,-0.1309
687.640,-0.572,-0.126,,,,-0.6676,-0.0262
687.660,-0.584,-0.126,,,,-0.5760,0.0785
687.680,-0.595,-0.123,,,,-0.4843,0.1833
687.700,-0.603,-0.118,,,,-0.4058,0.2880
687.720,-0.611,-0.112,,,,-0.3272,0.3927
687.740,-0.617,-0.102,,,,-0.2487,0.4974
687.760,-0.620,-0.091,,,,-0.1571,0.6021
687.780,-0.624,-0.079,,,,-0.0785,0.6938
687.800,-0.624,-0.063,,,,0.0000,0.7985
687.820,-0.624,-0.047,,,,0.0916,0.9032
687.840,-0.620,-0.027,,,,0.1833,0.9948
687.860,-0.616,-0.006,,,,0.2618,1.0865
687.880,-0.609,0.016,,,,0.3272,1.1781
687.900,-0.603,0.041,,,,0.4058,1.2697
687.920,-0.594,0.068,,,,0.4843,1.3483
687.940,-0.583,0.094,,,,0.5629,1.4268
687.960,-0.572,0.124,,,,0.6283,1.5053
687.980,-0.558,0.156,,,,0.7069,1.5839
688.000,-0.543,0.187,,,,0.7854,1.6493
688.020,-0.526,0.221,,,,0.8508,1.7148
688.040,-0.509,0.256,,,,0.9032,1.7802
688.060,-0.490,0.292,,,,0.9556,1.8326
688.080,-0.471,0.330,,,,1.0210,1.8980
688.100,-0.449,0.368,,,,1.0865,1.9504
688.120,-0.427,0.408,,,,1.1388,1.9897
688.140,-0.404,0.448,,,,1.1781,2.0159
688.160,-0.380,0.489,,,,1.2174,2.0420
688.180,-0.355,0.529,,,,1.2566,2.0682
688.200,-0.330,0.572,,,,1.2959,2.0944
688.220,-0.303,0.613,,,,1.3352,2.1075
688.240,-0.276,0.657,,,,1.3744,2.0944
688.260,-0.248,0.697,,,,1.4006,2.0682
688.280,-0.220,0.738,,,,1.4137,2.0551
688.300,-0.192,0.779,,,,1.4137,2.0682
688.320,-0.163,0.822,,,,1.4268,2.0551
688.340,-0.135,0.862,,,,1.4399,2.0159
688.360,-0.105,0.902,,,,1.4530,1.9635
688.380,-0.077,0.941,,,,1.4530,1.9373
688.400,-0.047,0.979,,,,1.4399,1.9111
688.420,-0.019,1.018,,,,1.4268,1.8588
688.440,0.009,1.054,,,,1.4006,1.7802
688.460,0.038,1.089,,,,1.3875,1.7017
688.480,0.064,1.122,,,,1.3744,1.6362
688.500,0.093,1.155,,,,1.3483,1.5839
688.520,0.119,1.184,,,,1.3090,1.5184
688.540,0.145,1.216,,,,1.2697,1.4268
688.560,0.170,1.243,,,,1.2435,1.3221
688.580,0.195,1.268,,,,1.2174,1.2174
688.600,0.218,1.291,,,,1.1650,1.1257
688.620,0.242,1.313,,,,1.1126,1.0210
688.640,0.262,1.332,,,,1.0603,0.9032
688.660,0.284,1.349,,,,1.0079,0.7854
688.680,0.303,1.363,,,,0.9556,0.6676
688.700,0.322,1.376,,,,0.8901,0.5498
688.720,0.339,1.385,,,,0.8378,0.4320
688.740,0.355,1.393,,,,0.7723,0.3011
688.760,0.371,1.398,,,,0.7069,0.1702
688.780,0.383,1.400,,0.4386,0.4400,0.6283,0.0393
688.800,0.396,1.400,,,,0.5498,-0.0785
688.820,0.405,1.396,,,,0.4843,-0.1963
688.840,0.415,1.392,,,,0.4189,-0.3272
688.860,0.423,1.384,,,,0.3403,-0.4581
688.880,0.429,1.373,,,,0.2487,-0.5890
688.900,0.432,1.360,,,,0.1702,-0.7069
688.920,0.435,1.345,,,,0.1047,-0.8247
688.940,0.437,1.327,0.5194,,,0.0262,-0.9425
688.960,0.437,1.307,,,,-0.0654,-1.0603
688.980,0.434,1.285,,,,-0.1440,-1.1650
689.000,0.430,1.260,,,,-0.2094,-1.2566
689.020,0.426,1.235,,,,-0.2749,-1.3483
689.040,0.419,1.206,,,,-0.3534,-1.4399
689.060,0.412,1.177,,,,-0.4320,-1.5315
689.080,0.402,1.145,,,,-0.5105,-1.6101
689.100,0.391,1.112,,,,-0.5890,-1.6886
689.120,0.379,1.078,,,,-0.6545,-1.7541
689.140,0.364,1.041,,,,-0.7069,-1.8064
689.160,0.350,1.005,,,,-0.7592,-1.8588
689.180,0.335,0.968,,,,-0.8247,-1.9242
689.200,0.317,0.928,,,,-0.9032,-1.9897
689.220,0.298,0.888,,,,-0.9687,-2.0289
689.240,0.278,0.847,,,,-1.0210,-2.0551
689.260,0.258,0.806,,,,-1.0603,-2.0682
689.280,0.236,0.763,,,,-1.1126,-2.0813
689.300,0.214,0.723,,,,-1.1650,-2.0944
689.320,0.188,0.680,,,,-1.2174,-2.1075
689.340,0.165,0.638,,,,-1.2566,-2.1075
689.360,0.138,0.595,,,,-1.2828,-2.0813
689.380,0.113,0.554,,,,-1.3221,-2.0551
689.400,0.086,0.514,,,,-1.3614,-2.0420
689.420,0.058,0.473,,,,-1.4006,-2.0289
689.440,0.030,0.432,,,,-1.4137,-1.9897
689.460,0.002,0.393,,,,-1.4137,-1.9373
689.480,-0.027,0.355,,,,-1.4268,-1.8980
689.500,-0.055,0.317,,,,-1.4530,-1.8719
689.520,-0.085,0.280,,,,-1.4661,-1.8326
689.540,-0.115,0.243,,,,-1.4661,-1.7802
689.560,-0.143,0.209,,,,-1.4530,-1.7148
689.580,-0.173,0.174,,,,-1.4399,-1.6362
689.600,-0.201,0.143,,,,-1.4268,-1.5577
689.620,-0.229,0.113,,,,-1.4137,-1.4792
689.640,-0.258,0.083,,,,-1.4006,-1.4006
689.660,-0.286,0.057,,,,-1.3744,-1.3221
689.680,-0.313,0.031,,,,-1.3352,-1.2435
689.700,-0.339,0.006,,,,-1.2959,-1.1519
689.720,-0.364,-0.016,,,,-1.2697,-1.0472
689.740,-0.390,-0.035,,,,-1.2305,-0.9556
689.760,-0.415,-0.053,,,,-1.1781,-0.8639
689.780,-0.437,-0.071,,,,-1.1257,-0.7592
689.800,-0.459,-0.083,,,,-1.0734,-0.6545
689.820,-0.481,-0.096,,,,-1.0210,-0.5629
689.840,-0.500,-0.107,,,,-0.9556,-0.4712
689.860,-0.518,-0.115,,,,-0.8901,-0.3534
689.880,-0.536,-0.121,,,,-0.8247,-0.2356
689.900,-0.551,-0.124,,,,-0.7461,-0.1309
689.920,-0.565,-0.126,,,,-0.6807,-0.0393
689.940,-0.578,-0.126,,,,-0.6152,0.0654
689.960,-0.591,-0.124,,,,-0.5367,0.1833
689.980,-0.600,-0.118,,,,-0.4451,0.3011
690.000,-0.608,-0.112,,,,-0.3534,0.4058
690.020,-0.614,-0.102,,,,-0.2749,0.4974
690.040,-0.619,-0.091,,,,-0.1963,0.6021
690.060,-0.622,-0.079,,,,-0.1047,0.7069
690.080,-0.624,-0.063,,,,-0.0131,0.8116
690.100,-0.622,-0.046,,,,0.0785,0.9032
690.120,-0.620,-0.027,,,,0.1571,0.9948
690.140,-0.616,-0.006,,,,0.2356,1.0996
690.160,-0.611,0.017,,,,0.3142,1.2043
690.180,-0.603,0.042,,,,0.3796,1.2828
690.200,-0.595,0.069,,,,0.4581,1.3483
690.220,-0.586,0.096,,,,0.5367,1.4268
690.240,-0.573,0.126,,,,0.6152,1.5184
690.260,-0.561,0.157,,,,0.6938,1.5970
690.280,-0.547,0.190,,,,0.7723,1.6624
690.300,-0.529,0.223,,,,0.8378,1.7279
690.320,-0.512,0.259,,,,0.8901,1.7933
690.340,-0.495,0.295,,,,0.9425,1.8457
690.360,-0.474,0.333,,,,1.0210,1.8850
690.380,-0.454,0.371,,,,1.0865,1.9242
690.400,-0.430,0.410,,,,1.1388,1.9635
690.420,-0.408,0.449,,,,1.1912,2.0159
690.440,-0.383,0.490,,,,1.2305,2.0551
690.460,-0.358,0.533,,,,1.2697,2.0813
690.480,-0.333,0.573,,,,1.2959,2.0944
690.500,-0.306,0.616,,,,1.3352,2.0944
690.520,-0.280,0.658,,,,1.3744,2.0944
690.540,-0.251,0.699,,,,1.4006,2.0813
690.560,-0.223,0.741,,,,1.4268,2.0682
690.580,-0.195,0.782,,,,1.4399,2.0682
690.600,-0.165,0.823,,,,1.4530,2.0551
690.620,-0.137,0.866,,,,1.4530,2.0289
690.640,-0.107,0.905,,,,1.4530,1.9897
690.660,-0.079,0.944,,,,1.4661,1.9504
690.680,-0.049,0.983,,,,1.4661,1.9111
690.700,-0.019,1.021,,,,1.4530,1.8457
690.720,0.009,1.057,,,,1.4268,1.7802
690.740,0.038,1.092,,,,1.4006,1.7148
690.760,0.066,1.126,,,,1.3875,1.6493
690.780,0.093,1.158,,,,1.3614,1.5708
690.800,0.121,1.189,,,,1.3352,1.4923
690.820,0.146,1.217,,,,1.2959,1.4137
690.840,0.173,1.246,,,,1.2566,1.3221
690.860,0.196,1.271,,,,1.2174,1.2174
690.880,0.221,1.294,,,,1.1650,1.1126
690.900,0.243,1.315,,,,1.1257,1.0079
690.920,0.265,1.335,,,,1.0734,0.8901
690.940,0.287,1.351,,,,1.0210,0.7723
690.960,0.306,1.365,,,,0.9556,0.6545
690.980,0.325,1.378,,,,0.9032,0.5367
691.000,0.342,1.387,,,,0.8508,0.4058
691.020,0.360,1.393,,,,0.7854,0.2749
691.040,0.374,1.398,,,,0.7069,0.1571
691.060,0.388,1.400,,0.4386,0.4373,0.6283,0.0393
691.080,0.399,1.400,,,,0.5629,-0.0916
691.100,0.410,1.396,,,,0.4843,-0.2356
691.120,0.419,1.390,,,,0.4058,-0.3796
691.140,0.426,1.381,,,,0.3272,-0.4974
691.160,0.432,1.370,,,,0.2487,-0.6021
691.180,0.437,1.357,,,,0.1702,-0.7199
691.200,0.438,1.341,,,,0.0785,-0.8508
691.220,0.440,1.323,0.5221,,,0.0000,-0.9687
691.240,0.438,1.302,,,,-0.0654,-1.0734
691.260,0.437,1.280,,,,-0.1440,-1.1781
691.280,0.434,1.255,,,,-0.2225,-1.2828
691.300,0.427,1.228,,,,-0.3142,-1.3744
691.320,0.421,1.200,,,,-0.3927,-1.4661
691.340,0.412,1.170,,,,-0.4581,-1.5577
691.360,0.402,1.137,,,,-0.5236,-1.6362
691.380,0.391,1.104,,,,-0.5890,-1.7017
691.400,0.379,1.070,,,,-0.6676,-1.7541
691.420,0.364,1.034,,,,-0.7330,-1.8195
691.440,0.349,0.997,,,,-0.7854,-1.8850
691.460,0.333,0.958,,,,-0.8508,-1.9373
691.480,0.316,0.919,,,,-0.9163,-1.9766
691.500,0.295,0.880,,,,-0.9817,-2.0028
691.520,0.276,0.839,,,,-1.0341,-2.0289
691.540,0.254,0.798,,,,-1.0865,-2.0551
691.560,0.232,0.757,,,,-1.1388,-2.0813
691.580,0.209,0.715,,,,-1.1781,-2.0944
691.600,0.185,0.672,,,,-1.2305,-2.0944
691.620,0.160,0.631,,,,-1.2828,-2.0813
691.640,0.134,0.589,,,,-1.3221,-2.0682
691.660,0.107,0.548,,,,-1.3483,-2.0551
691.680,0.080,0.507,,,,-1.3744,-2.0289
691.700,0.052,0.467,,,,-1.4006,-2.0028
691.720,0.024,0.427,,,,-1.4137,-1.9766
691.740,-0.005,0.388,,,,-1.4268,-1.9373
691.760,-0.033,0.349,,,,-1.4399,-1.8850
691.780,-0.063,0.313,,,,-1.4530,-1.8326
691.800,-0.091,0.276,,,,-1.4661,-1.7933
691.820,-0.121,0.240,,,,-1.4661,-1.7541
691.840,-0.151,0.206,,,,-1.4530,-1.6886
691.860,-0.179,0.173,,,,-1.4268,-1.6101
691.880,-0.207,0.141,,,,-1.4137,-1.5446
691.900,-0.236,0.112,,,,-1.4137,-1.4792
691.920,-0.264,0.082,,,,-1.4006,-1.4006
691.940,-0.292,0.055,,,,-1.3744,-1.3090
691.960,-0.319,0.030,,,,-1.3352,-1.2043
691.980,-0.346,0.006,,,,-1.2959,-1.1126
692.000,-0.371,-0.014,,,,-1.2566,-1.0210
692.020,-0.396,-0.035,,,,-1.2043,-0.9425
692.040,-0.419,-0.052,,,,-1.1519,-0.8639
692.060,-0.441,-0.069,,,,-1.0996,-0.7723
692.080,-0.463,-0.083,,,,-1.0472,-0.6676
692.100,-0.484,-0.096,,,,-0.9948,-0.5498
692.120,-0.503,-0.105,,,,-0.9294,-0.4451
692.140,-0.522,-0.113,,,,-0.8639,-0.3534
692.160,-0.537,-0.119,,,,-0.7985,-0.2618
692.180,-0.553,-0.124,,,,-0.7330,-0.1702
692.200,-0.567,-0.126,,,,-0.6676,-0.0654
692.220,-0.580,-0.127,,,,-0.5890,0.0524
692.240,-0.591,-0.124,,,,-0.5105,0.1702
692.260,-0.600,-0.119,,,,-0.4189,0.2880
692.280,-0.608,-0.113,,,,-0.3272,0.3796
692.300,-0.613,-0.104,,,,-0.2487,0.4712
692.320,-0.617,-0.094,,,,-0.1702,0.5760
692.340,-0.620,-0.082,,,,-0.0916,0.6807
692.360,-0.620,-0.066,,,,0.0000,0.7854
692.380,-0.620,-0.050,,,,0.0785,0.8770
692.400,-0.617,-0.031,,,,0.1571,0.9687
692.420,-0.614,-0.011,,,,0.2356,1.0734
692.440,-0.608,0.011,,,,0.3142,1.1781
692.460,-0.602,0.036,,,,0.3927,1.2697
692.480,-0.592,0.063,,,,0.4712,1.3352
692.500,-0.583,0.090,,,,0.5498,1.4006
692.520,-0.570,0.118,,,,0.6152,1.4792
692.540,-0.558,0.149,,,,0.6807,1.5577
692.560,-0.543,0.181,,,,0.7461,1.6232
692.580,-0.528,0.214,,,,0.8247,1.6886
692.600,-0.511,0.248,,,,0.8901,1.7541
692.620,-0.492,0.284,,,,0.9425,1.8195
692.640,-0.473,0.320,,,,0.9948,1.8719
692.660,-0.452,0.360,,,,1.0603,1.9111
692.680,-0.430,0.397,,,,1.1257,1.9504
692.700,-0.407,0.437,,,,1.1650,1.9897
692.720,-0.383,0.478,,,,1.2043,2.0289
692.740,-0.360,0.518,,,,1.2435,2.0420
692.760,-0.333,0.559,,,,1.2828,2.0551
692.780,-0.308,0.600,,,,1.3090,2.0682
692.800,-0.281,0.642,,,,1.3352,2.0813
692.820,-0.254,0.683,,,,1.3744,2.0813
692.840,-0.226,0.726,,,,1.4006,2.0682
692.860,-0.198,0.767,,,,1.4137,2.0551
692.880,-0.170,0.807,,,,1.4137,2.0289
692.900,-0.141,0.848,,,,1.4137,2.0159
692.920,-0.113,0.888,,,,1.4137,1.9897
692.940,-0.085,0.928,,,,1.4137,1.9504
692.960,-0.057,0.966,,,,1.4137,1.9111
692.980,-0.028,1.004,,,,1.4137,1.8719
693.000,-5.856E-15,1.041,,,,1.4137,1.8195
693.020,0.028,1.078,,,,1.4006,1.7410
693.040,0.057,1.111,,,,1.3744,1.6493
693.060,0.083,1.144,,,,1.3352,1.5839
693.080,0.110,1.173,,,,1.3090,1.5184
693.100,0.135,1.205,,,,1.2828,1.4399
693.120,0.162,1.232,,,,1.2435,1.3614
693.140,0.185,1.258,,,,1.2043,1.2697
693.160,0.209,1.283,,,,1.1650,1.1650
693.180,0.232,1.305,,,,1.1257,1.0472
693.200,0.254,1.324,,,,1.0734,0.9294
693.220,0.275,1.343,,,,1.0210,0.8247
693.240,0.295,1.357,,,,0.9687,0.7199
693.260,0.314,1.371,,,,0.9032,0.5890
693.280,0.331,1.382,,,,0.8378,0.4581
693.300,0.347,1.389,,,,0.7854,0.3403
693.320,0.363,1.395,,,,0.7199,0.2356
693.340,0.377,1.400,,0.4386,0.4347,0.6414,0.1178
693.360,0.388,1.400,,,,0.5760,-0.0131
693.380,0.399,1.398,,,,0.5236,-0.1440
693.400,0.410,1.395,,,,0.4581,-0.2618
693.420,0.418,1.387,,,,0.3665,-0.3927
693.440,0.424,1.379,,,,0.2749,-0.5236
693.460,0.429,1.367,,,,0.1963,-0.6414
693.480,0.432,1.352,,,,0.1178,-0.7592
693.500,0.434,1.337,0.5197,,,0.0524,-0.8639
693.520,0.434,1.318,,,,-0.0131,-0.9687
693.540,0.434,1.297,,,,-0.0916,-1.0734
693.560,0.430,1.275,,,,-0.1833,-1.1781
693.580,0.426,1.250,,,,-0.2618,-1.2828
693.600,0.419,1.224,,,,-0.3272,-1.3744
693.620,0.413,1.195,,,,-0.3927,-1.4530
693.640,0.404,1.166,,,,-0.4581,-1.5315
693.660,0.394,1.134,,,,-0.5236,-1.6101
693.680,0.383,1.101,,,,-0.5890,-1.6886
693.700,0.371,1.067,,,,-0.6676,-1.7541
693.720,0.357,1.030,,,,-0.7461,-1.8064
693.740,0.341,0.994,,,,-0.8116,-1.8588
693.760,0.324,0.957,,,,-0.8639,-1.9111
693.780,0.306,0.917,,,,-0.9032,-1.9504
693.800,0.287,0.878,,,,-0.9556,-1.9766
693.820,0.269,0.839,,,,-1.0210,-2.0028
693.840,0.247,0.798,,,,-1.0734,-2.0420
693.860,0.225,0.757,,,,-1.1257,-2.0682
693.880,0.203,0.715,,,,-1.1650,-2.0682
693.900,0.178,0.674,,,,-1.2043,-2.0551
693.920,0.154,0.633,,,,-1.2435,-2.0551
693.940,0.129,0.592,,,,-1.2828,-2.0551
693.960,0.102,0.550,,,,-1.3221,-2.0420
693.980,0.075,0.511,,,,-1.3483,-2.0159
694.000,0.049,0.470,,,,-1.3744,-1.9897
694.020,0.020,0.430,,,,-1.4006,-1.9635
694.040,-0.008,0.391,,,,-1.4137,-1.9242
694.060,-0.036,0.353,,,,-1.4137,-1.8850
694.080,-0.064,0.316,,,,-1.4137,-1.8457
694.100,-0.093,0.280,,,,-1.4137,-1.8064
694.120,-0.121,0.243,,,,-1.4268,-1.7541
694.140,-0.149,0.209,,,,-1.4399,-1.6886
694.160,-0.179,0.176,,,,-1.4268,-1.6101
694.180,-0.207,0.145,,,,-1.4006,-1.5315
694.200,-0.234,0.115,,,,-1.3744,-1.4661
694.220,-0.262,0.086,,,,-1.3614,-1.4006
694.240,-0.289,0.058,,,,-1.3352,-1.3221
694.260,-0.316,0.033,,,,-1.2959,-1.2305
694.280,-0.341,0.009,,,,-1.2697,-1.1388
694.300,-0.366,-0.013,,,,-1.2305,-1.0472
694.320,-0.391,-0.033,,,,-1.1912,-0.9556
694.340,-0.413,-0.050,,,,-1.1388,-0.8639
694.360,-0.437,-0.068,,,,-1.0865,-0.7723
694.380,-0.457,-0.082,,,,-1.0341,-0.6676
694.400,-0.478,-0.094,,,,-0.9817,-0.5629
694.420,-0.496,-0.104,,,,-0.9294,-0.4712
694.440,-0.515,-0.113,,,,-0.8639,-0.3796
694.460,-0.531,-0.119,,,,-0.7985,-0.2749
694.480,-0.547,-0.124,,,,-0.7330,-0.1571
694.500,-0.561,-0.126,,,,-0.6676,-0.0524
694.520,-0.573,-0.126,,,,-0.5890,0.0393
694.540,-0.584,-0.124,,,,-0.5105,0.1309
694.560,-0.594,-0.121,,,,-0.4320,0.2487
694.580,-0.602,-0.115,,,,-0.3534,0.3665
694.600,-0.608,-0.105,,,,-0.2749,0.4712
694.620,-0.613,-0.096,,,,-0.1833,0.5760
694.640,-0.616,-0.083,,,,-0.0916,0.6807
694.660,-0.616,-0.068,,,,-0.0131,0.7854
694.680,-0.616,-0.052,,,,0.0524,0.8639
694.700,-0.614,-0.033,,,,0.1309,0.9425
694.720,-0.611,-0.014,,,,0.2225,1.0472
694.740,-0.605,0.008,,,,0.3011,1.1519
694.760,-0.598,0.033,,,,0.3665,1.2435
694.780,-0.591,0.058,,,,0.4451,1.3090
694.800,-0.581,0.085,,,,0.5367,1.3875
694.820,-0.569,0.113,,,,0.6021,1.4661
694.840,-0.556,0.145,,,,0.6545,1.5315
694.860,-0.543,0.174,,,,0.7199,1.6101
694.880,-0.528,0.207,,,,0.7985,1.6886
694.900,-0.511,0.243,,,,0.8639,1.7541
694.920,-0.493,0.278,,,,0.9163,1.7933
694.940,-0.474,0.314,,,,0.9687,1.8326
694.960,-0.454,0.352,,,,1.0341,1.8850
694.980,-0.434,0.390,,,,1.0865,1.9373
695.000,-0.410,0.429,,,,1.1388,1.9766
695.020,-0.388,0.470,,,,1.1912,2.0028
695.040,-0.363,0.509,,,,1.2305,2.0289
695.060,-0.338,0.550,,,,1.2697,2.0551
695.080,-0.313,0.592,,,,1.2959,2.0682
695.100,-0.286,0.633,,,,1.3221,2.0682
695.120,-0.259,0.674,,,,1.3483,2.0551
695.140,-0.232,0.716,,,,1.3744,2.0420
695.160,-0.204,0.756,,,,1.3875,2.0420
695.180,-0.176,0.796,,,,1.4006,2.0420
695.200,-0.149,0.839,,,,1.4137,2.0159
695.220,-0.119,0.878,,,,1.4268,1.9766
695.240,-0.091,0.916,,,,1.4268,1.9373
695.260,-0.063,0.957,,,,1.4006,1.9111
695.280,-0.035,0.993,,,,1.3875,1.8588
695.300,-0.008,1.030,,,,1.3875,1.7933
695.320,0.020,1.065,,,,1.3875,1.7410
695.340,0.049,1.100,,,,1.3744,1.6755
695.360,0.075,1.133,,,,1.3352,1.5970
695.380,0.102,1.164,,,,1.2959,1.5053
695.400,0.127,1.192,,,,1.2697,1.4268
695.420,0.152,1.221,,,,1.2435,1.3614
695.440,0.178,1.247,,,,1.2174,1.2828
695.460,0.201,1.272,,,,1.1781,1.1781
695.480,0.225,1.294,,,,1.1257,1.0865
695.500,0.247,1.315,,,,1.0734,0.9948
695.520,0.267,1.335,,,,1.0210,0.8901
695.540,0.287,1.351,,,,0.9687,0.7592
695.560,0.306,1.365,,,,0.9163,0.6283
695.580,0.324,1.376,,,,0.8639,0.5105
695.600,0.341,1.385,,,,0.7985,0.3927
695.620,0.357,1.392,,,,0.7330,0.2880
695.640,0.369,1.396,,,,0.6676,0.1833
695.660,0.383,1.400,,0.4310,0.4324,0.6021,0.0654
695.680,0.394,1.400,,,,0.5236,-0.0654
695.700,0.404,1.396,,,,0.4451,-0.1833
695.720,0.412,1.392,,,,0.3796,-0.2880
